utterance_id,participant_id,turn_index,sentence_index,prev_assistant_turn,text,speech_act_coder1,emotion_surface_coder1,note
P19-t02-s01,P19,2,1,"좋아요. 목표를 보면 **8월 한 달 동안 ""습관을 만드는 것""** 이 가장 중요해 보입니다. 우선순위를 정리하면 1. **학과 공부** (가장 중요) - 머신러닝 - 데이터베이스 2. **졸업 요건 준비** - 토익 - PCCP(백준) 3. **장기 프로젝트** - 논문 읽기 - 운전면허 이렇게 배치하는 것이 균형이 좋습니다. --- # 월요일 / 수요일 (학과 중심) | 시간 | 할 일 | |------|--------| |09:00~10:30|머신러닝 강의 및 복습| |10:30~10:45|휴식| |10:45~12:15|머신러닝 실습(코드 구현)| |12:15~13:30|점심| |13:30~15:00|데이터베이스 공부| |15:00~15:15|휴식| |15:15~16:30|DB SQL 실습 및 과제| |16:30~17:30|백준(PCCP 대비) 2~3문제| |17:30~18:30|저녁| |18:30~19:30|토익 (LC 또는 RC)| |19:30~20:30|논문 1편 읽기| |20:30 이후|운동 또는 자유시간| --- # 화요일 / 목요일 (졸업요건 + 연구 준비) | 시간 | 할 일 | |------|--------| |09:00~10:30|토익 LC| |10:30~10:45|휴식| |10:45~12:15|토익 RC| |12:15~13:30|점심| |13:30~15:00|PCCP 대비(백준)| |15:00~15:15|휴식| |15:15~16:30|머신러닝 복습 또는 프로젝트| |16:30~17:30|논문 읽기 및 정리| |17:30~18:30|저녁| |18:30~20:00|운전면허 필기 공부 또는 기능 연습 예약| |20:00 이후|가벼운 복습 및 자유시간| --- # 금요일 (정리하는 날) | 시간 | 할 일 | |------|--------| |09:00~10:30|머신러닝 복습| |10:45~12:00|데이터베이스 복습| |13:30~15:00|백준 어려운 문제 도전| |15:15~16:30|토익 모의고사| |16:30~18:00|논문 정리| |저녁|한 주 회고 및 다음 주 계획| --- # 토요일 - 운전면허 학원(기능/도로주행) - 부족했던 과목 보충 - 논문 읽기 공부는 4~5시간 정도만 하는 것을 추천합니다. --- # 일요일 - 오전 : 휴식 - 오후 : 토익 단어 1시간 - 백준 1~2문제 - 다음 주 계획 세우기 --- # 하루 공부 비율 - 머신러닝 : **2.5~3시간** - 데이터베이스 : **2시간** - 백준(PCCP) : **1~1.5시간** - 토익 : **1.5~2시간** - 논문 : **1시간** - 운전면허 : **1~1.5시간(화·목, 토 중심)** --- ## 8월 목표를 수치로 세우면 더 동기부여가 됩니다. | 분야 | 8월 목표 | |------|----------| |머신러닝|강의 완강 + 실습 정리| |데이터베이스|SQL 및 전공 내용 1회독| |토익|매일 1.5~2시간 공부 + 모의고사 4회| |PCCP|백준 70~100문제 풀이| |논문|15~20편 읽고 핵심 내용 정리| |운전면허|필기 합격 + 기능시험 합격(가능하면 도로주행 시작)| 이 일정은 **월·수와 화·목을 동일하게 구성**해서 루틴을 만들기 쉽고, 학과 공부를 우선하면서도 졸업 요건과 학연생 준비를 꾸준히 병행할 수 있도록 균형을 맞춘 계획입니다.",화목금 5시 - 9시 알바가 있어서 그거 제외하고 해야할거같아,,,
P19-t03-s01,P19,3,1,"그렇다면 **화·목·금 17:00~21:00 알바**를 고정 일정으로 두고 스케줄을 다시 짜는 것이 좋겠습니다. 오히려 이게 장점도 있습니다. **월·수는 깊게 공부하는 날**, **화·목은 알바 전까지 집중하는 날**, **금요일은 한 주를 마무리하는 날**로 역할이 명확해집니다. --- # 월요일 · 수요일 (집중 공부) | 시간 | 할 일 | |------|--------| |09:00~10:30|머신러닝| |10:30~10:45|휴식| |10:45~12:15|머신러닝 실습| |12:15~13:30|점심| |13:30~15:00|데이터베이스| |15:00~15:15|휴식| |15:15~16:30|SQL 실습 및 과제| |16:30~17:30|백준(PCCP)| |17:30~18:30|저녁| |18:30~19:30|토익| |19:30~20:30|논문 읽기| ➡️ 하루 약 **8~9시간 공부** --- # 화요일 · 목요일 (알바 있는 날) | 시간 | 할 일 | |------|--------| |09:00~10:30|토익| |10:30~10:45|휴식| |10:45~12:15|백준(PCCP)| |12:15~13:30|점심| |13:30~15:00|머신러닝 복습| |15:00~15:15|휴식| |15:15~16:30|논문 읽기 또는 운전면허| |17:00~21:00|**알바**| |21:30~22:00|가벼운 복습(토익 단어 또는 백준 1문제)| 알바 후에는 피곤할 가능성이 크므로 **30분 정도의 가벼운 복습만** 하는 것을 추천합니다. --- # 금요일 (알바 있는 날) | 시간 | 할 일 | |------|--------| |09:00~10:30|이번 주 머신러닝 복습| |10:45~12:15|데이터베이스 복습| |12:15~13:30|점심| |13:30~15:00|백준 또는 토익 모의고사| |15:00~16:30|논문 정리 및 다음 주 계획| |17:00~21:00|**알바**| |21:30 이후|휴식| 금요일은 새로운 내용을 많이 배우기보다 **한 주 동안 공부한 내용을 정리**하는 날로 두면 부담이 적습니다. --- # 토요일 - 운전면허 학원(가능하면 오전) - 부족한 과목 보충 (2~3시간) - 논문 읽기 (1시간) - 휴식 --- # 일요일 - 휴식 - 토익 단어 - 백준 1~2문제 - 다음 주 계획 --- ## 주간 공부 시간(대략) | 분야 | 시간 | |------|------:| |머신러닝|10~12시간| |데이터베이스|6~8시간| |토익|8~10시간| |백준(PCCP)|7~8시간| |논문|5~6시간| |운전면허|2~4시간| ### 추천 팁 8월에는 너무 많은 목표를 동시에 밀어붙이기보다 **매일 반드시 하는 것**과 **요일별 집중 과목**을 구분하면 훨씬 지속하기 쉽습니다. 예를 들어, - **매일:** 토익 1시간 + 백준 1문제 - **월·수:** 머신러닝, 데이터베이스 집중 - **화·목:** 토익, 논문, 운전면허 중심(알바 전) - **금:** 복습 및 주간 정리 - **토·일:** 부족한 부분 보완 + 충분한 휴식 이렇게 하면 알바 일정과 충돌하지 않으면서도 학과 공부, 졸업 요건, 학연생 준비를 모두 꾸준히 진행할 수 있습니다.",논문을 어떤 걸 시작으로 읽으면 좋을지 알려줘,,,
P19-t03-s02,P19,3,2,,머신러닝 관련으로 학연생을 시작해보려해,,,
P19-t04-s01,P19,4,1,"좋은 방향입니다. 다만 **""머신러닝 논문""이라고 해서 처음부터 NeurIPS나 ICML 최신 논문를 읽는 것은 추천하지 않습니다.** 대부분 수식과 배경지식이 많아서 처음에는 읽는 속도도 느리고 얻는 것도 적습니다. 학연생을 준비하는 목적이라면 **논문를 읽는 능력 + 머신러닝의 큰 흐름을 이해하는 것**이 더 중요합니다. --- # 추천하는 순서 ## 1단계. 머신러닝의 큰 그림 익히기 (1주) 논문보다 먼저 기본 개념을 정리하는 것이 좋습니다. 공부할 내용 - Supervised Learning - Unsupervised Learning - Classification - Regression - Clustering - Train / Validation / Test - Overfitting - Regularization - Cross Validation 이 정도는 설명할 수 있을 정도가 되면 좋습니다. --- ## 2단계. 머신러닝 역사적인 논문 읽기 (2~3주) 처음에는 ""읽기 쉬운 유명 논문""을 추천합니다. ### ① Random Forest (2001) **Random Forests** - Leo Breiman 배울 것 - 앙상블이 왜 좋은가 - Decision Tree의 문제점 - Bagging 읽기 난이도 ⭐☆☆☆☆ --- ### ② XGBoost **XGBoost: A Scalable Tree Boosting System** 배울 것 - Gradient Boosting - 실제 산업에서 많이 사용하는 이유 난이도 ⭐⭐☆☆☆ --- ### ③ SVM **Support Vector Networks** 배울 것 - Margin - Kernel 난이도 ⭐⭐⭐☆☆ --- ## 3단계. 딥러닝 입문 논문 ### LeNet-5 Gradient-Based Learning Applied to Document Recognition CNN의 시작입니다. 난이도 ⭐⭐☆☆☆ --- ### AlexNet (2012) ImageNet Classification with Deep Convolutional Neural Networks 엄청 유명한 논문입니다. 배울 것 - CNN - ReLU - Dropout 난이도 ⭐⭐⭐☆☆ --- ## 4단계. 반드시 읽어야 하는 논문 ### ResNet Deep Residual Learning for Image Recognition Residual Block이 왜 필요한지 이해하게 됩니다. 난이도 ⭐⭐⭐☆☆ --- ### Attention Is All You Need Transformer의 시작입니다. 배울 것 - Self Attention - Multi Head Attention 난이도 ⭐⭐⭐⭐☆ --- ### BERT Pre-training of Deep Bidirectional Transformers 난이도 ⭐⭐⭐⭐☆ --- ## 5단계. 최신 논문 그 이후부터 - ICML - NeurIPS - ICLR - CVPR 논문를 읽기 시작하면 됩니다. --- # 논문를 어떻게 읽는가? 많은 학생들이 처음부터 수식을 다 이해하려고 하는데, 오히려 비효율적입니다. 아래 순서를 추천합니다. ### 첫 번째 (10분) - Abstract - Introduction - Figure - Conclusion 여기서 ""이 논문이 무슨 문제를 해결하려는가?""를 파악합니다. --- ### 두 번째 Method 부분을 읽습니다. - 어떤 아이디어를 제안했는지 - 기존 방법과 무엇이 다른지 --- ### 세 번째 Experiment - 어떤 데이터셋을 썼는지 - 어떤 모델과 비교했는지 - 성능이 얼마나 좋아졌는지 --- ### 마지막 수식을 읽습니다. --- # 논문 정리 노트 만들기 논문 하나마다 아래 내용을 정리하면 나중에 큰 도움이 됩니다. ``` 논문 제목 한 줄 요약 왜 이 논문를 썼는가? 기존 방법의 문제점 새로운 아이디어 실험 결과 배운 점 모르는 용어 ``` A4 한 장 정도로 정리하는 것을 목표로 해보세요. --- # 학연생을 목표로 한다면 학연생에서는 **""최신 논문를 많이 읽은 사람""보다 ""기본 논문를 제대로 이해한 사람""을 더 높게 평가하는 경우가 많습니다.** 연구를 따라가려면 핵심 개념을 탄탄히 이해하는 것이 중요하기 때문입니다. 그래서 저는 **8월 한 달 목표**를 이렇게 추천드립니다. 1. 머신러닝 기초 개념 복습 2. **Random Forests** 3. **XGBoost: A Scalable Tree Boosting System** 4. **ImageNet Classification with Deep Convolutional Neural Networks (AlexNet)** 5. **Deep Residual Learning for Image Recognition (ResNet)** 이 4편은 각각 머신러닝, 앙상블, CNN, 딥러닝의 핵심 발전을 보여주는 대표 논문입니다. 논문를 읽으면서 구현 코드(PyTorch나 scikit-learn)를 직접 실행해 보면 이해도가 훨씬 높아지고, 학연생 면접에서도 ""논문를 읽고 재현해봤다""는 경험을 이야기할 수 있어 큰 강점이 됩니다.","그럼 논문 이외에 학연생 들어가기 전에, 교수님께 보여줄 수 있도록 직접 코드를 구현해보던가 연구를 해보던가 그런거 준비하는게 좋을까 ?",,,
P19-t05-s01,P19,5,1,"네, **오히려 그게 더 중요합니다.** 학연생을 받는 교수님 입장에서 생각해보면, 지원자가 논문를 10편 읽었다고 말하는 것보다 **직접 구현하고, 실험하고, 결과를 분석한 경험**이 훨씬 인상적입니다. 교수님들이 보통 궁금해하는 것은 다음과 같습니다. - 이 학생이 코드를 읽고 수정할 수 있는가? - 새로운 모델을 직접 구현할 수 있는가? - 실험을 끝까지 수행할 수 있는가? - 결과를 분석하고 왜 그런 결과가 나왔는지 설명할 수 있는가? 즉, **""연구를 할 준비가 되어 있는 사람인가?""**를 봅니다. --- ## 제가 추천하는 우선순위 ### 1순위. 논문 읽기 + 구현 (★★★★★) 예를 들어 AlexNet 논문를 읽었다면 ``` 논문 읽기 ↓ PyTorch로 구현 ↓ CIFAR-10에서 학습 ↓ 결과 비교 ↓ 왜 논문보다 성능이 낮은지 분석 ``` 이 과정 하나만 해도 정말 많은 것을 배우게 됩니다. --- ### 2순위. 논문 재현 (Replication) 예를 들어 ``` Random Forest ↓ scikit-learn 구현 ↓ 직접 Dataset 선택 ↓ Decision Tree와 비교 ↓ Accuracy 비교 ↓ Confusion Matrix ↓ 그래프 작성 ↓ 보고서 작성 ``` 이런 프로젝트는 학부생 수준에서 충분히 의미 있습니다. --- ### 3순위. 작은 개선 연구 예를 들어 AlexNet을 구현한 뒤 - Optimizer 바꾸기 - Learning Rate 바꾸기 - Batch Size 바꾸기 - Dropout 바꾸기 - Data Augmentation 추가 그리고 ""왜 Accuracy가 올라갔는가?"" 를 분석하는 것입니다. 이것도 연구의 시작입니다. --- ## 깃허브를 만들어 두세요 교수님들이 가장 보기 쉬운 자료입니다. 예를 들어 ``` Machine-Learning-Study ├── Week1 │   ├── LinearRegression.ipynb │   ├── LogisticRegression.ipynb │ ├── Week2 │   ├── DecisionTree.ipynb │   ├── RandomForest.ipynb │ ├── Week3 │   ├── AlexNet │   ├── report.md │ ├── Week4 │   ├── ResNet │   ├── report.md │ README.md ``` README에 - 구현 내용 - 데이터셋 - 결과 - 느낀 점 정도만 적어도 충분합니다. --- ## Kaggle도 좋은 경험입니다 굳이 상위권을 목표로 하지 않아도 됩니다. 예를 들어 - Titanic - House Price - Digit Recognizer 이런 입문 대회를 진행하면서 - 데이터 전처리 - Feature Engineering - 모델 비교 를 해보는 것만으로도 좋은 경험이 됩니다. --- ## 교수님이 좋아하는 학생 학부생에게 ""새로운 알고리즘을 만들어 왔습니다.""를 기대하는 교수님은 거의 없습니다. 오히려 다음과 같은 학생을 더 높게 평가하는 경우가 많습니다. - 논문를 읽고 구현했다. - 결과가 왜 그렇게 나왔는지 분석했다. - GitHub에 꾸준히 정리했다. - 질문을 스스로 해결하려고 노력했다. --- # 8월 한 달 계획이라면 현재 일정을 고려하면 이렇게 진행하는 것을 추천합니다. ### 1주차 - 머신러닝 기초 복습 - Linear Regression, Logistic Regression 직접 구현 - GitHub 정리 ### 2주차 - Decision Tree, Random Forest 구현 - 논문 읽기 - 실험 결과 정리 ### 3주차 - CNN 기초 공부 - AlexNet 논문 읽기 - PyTorch로 구현 및 CIFAR-10 학습 ### 4주차 - ResNet 논문 읽기 - 구현 또는 기존 구현 코드 분석 - AlexNet과 성능 비교 - 8월 활동을 GitHub README와 간단한 보고서로 정리 --- ## 제안: ""미니 연구 포트폴리오"" 만들기 학연생 지원을 목표로 한다면, 단순히 논문를 읽는 것보다 **작은 연구 프로젝트를 3~5개 완성**하는 것을 추천합니다. 예를 들어, 1. **Decision Tree vs Random Forest 성능 비교** 2. **Optimizer(SGD, Adam)에 따른 CNN 성능 비교** 3. **Data Augmentation이 이미지 분류 성능에 미치는 영향** 4. **Learning Rate 변화에 따른 학습 곡선 분석** 각 프로젝트마다 다음 네 가지를 남기세요. - 📄 관련 논문 요약 (A4 1장 내외) - 💻 구현 코드 (GitHub) - 📊 실험 결과(그래프, 표) - 📝 결과 분석 및 개선 아이디어 이 정도만 꾸준히 준비해도 교수님께 ""논문를 읽고, 구현하고, 실험하며, 결과를 해석할 수 있는 학생""이라는 인상을 줄 수 있습니다. 이는 학연생을 시작하기에 매우 좋은 기반이 됩니다.","한 달 간 준비하려고 하는데, 그럼 한 주에 논문 한 개를 읽고 구현해보는게 좋을까 ?",,,
P19-t05-s02,P19,5,2,,8월에 총 4개 정도 ?,,,
P19-t06-s01,P19,6,1,"저는 **8월에 논문 4편**은 좋은 목표라고 생각합니다. 다만 **""논문 4편""이 목표가 아니라 ""완성된 프로젝트 4개""가 목표**가 되어야 합니다. 학연생을 지원할 때는 이렇게 말할 수 있어야 합니다. > ""Random Forest 논문를 읽고, 직접 구현해서 Decision Tree와 비교 실험을 했습니다."" > > ""AlexNet 논문를 읽고 CIFAR-10에서 학습시켜 성능을 분석했습니다."" 이런 경험이 단순히 ""논문 10편 읽었습니다.""보다 훨씬 설득력이 있습니다. --- ## 제가 추천하는 1주 루틴 ### 월요일 - 논문 Abstract, Introduction 읽기 - 논문의 목적 이해 - 관련 개념 공부 ### 화요일 - Method 읽기 - 모델 구조 이해 - 구현 계획 세우기 ### 수요일 - 코드 구현 시작 - 데이터셋 준비 - 기본 학습 실행 ### 목요일 - 실험 진행 - 하이퍼파라미터 변경 - 결과 저장 ### 금요일 - 결과 분석 - GitHub 정리 - README 작성 ### 주말 - 부족한 부분 보완 - 다음 논문 예습 이렇게 하면 매주 하나의 ""결과물""이 남습니다. --- # 8월 추천 로드맵 ## 1주차 - Decision Tree & Random Forest 논문 - **Random Forests (Leo Breiman)** 구현 - Decision Tree - Random Forest 실험 - 정확도 비교 - Confusion Matrix - Feature Importance 분석 GitHub ``` Week1/ report.md decision_tree.ipynb random_forest.ipynb ``` --- ## 2주차 - XGBoost 논문 - **XGBoost** 구현 - XGBoost - Random Forest와 비교 실험 - Accuracy - 학습 시간 - Feature Importance 비교 --- ## 3주차 - AlexNet 논문 - **ImageNet Classification with Deep CNN** 구현 - PyTorch AlexNet 실험 - CIFAR-10 - Epoch 변화 - Optimizer 비교 --- ## 4주차 - ResNet 논문 - **Deep Residual Learning** 구현 - ResNet18 실험 - AlexNet과 비교 - Loss Curve - Accuracy 비교 --- # GitHub를 이렇게 꾸미면 좋습니다. ``` Machine-Learning-Portfolio README.md Week1_RandomForest Week2_XGBoost Week3_AlexNet Week4_ResNet ``` 각 폴더에는 ``` README.md paper_summary.md train.py model.py experiment.ipynb results/ ``` 정도로 구성하면 깔끔합니다. --- ## 교수님이 가장 좋아할 부분은 '분석'입니다. 예를 들어, - ""ResNet이 AlexNet보다 정확도가 7% 높았습니다."" 보다는, - ""ResNet은 Residual Connection 덕분에 깊은 네트워크에서도 Gradient Vanishing 문제가 완화되어 학습이 안정적으로 이루어졌고, CIFAR-10에서도 더 높은 정확도를 보였습니다."" 처럼 **결과에 대한 이유를 설명할 수 있는 것**이 훨씬 가치 있습니다. --- ## 한 가지는 조금 수정해서 추천드리고 싶습니다. 위에서 제가 추천한 **Random Forest → XGBoost → AlexNet → ResNet**은 모두 훌륭한 논문이지만, **한 달 안에 ResNet까지 구현하려면 다소 벅찰 수 있습니다.** 특히 학과 공부, 토익, 알바까지 병행한다면 더 그렇습니다. 그래서 학연생 준비를 위한 **현실적인 8월 계획**은 다음처럼 하는 것을 권합니다. | 주차 | 논문 | 구현 목표 | |------|------|-----------| | 1주차 | Linear Regression / Logistic Regression 개념 정리 | NumPy와 scikit-learn으로 직접 구현 및 비교 | | 2주차 | **Random Forests** | Decision Tree와 Random Forest 비교 실험 | | 3주차 | **XGBoost** | Random Forest와 XGBoost 성능 비교 | | 4주차 | **AlexNet** | PyTorch로 구현하고 CIFAR-10 학습 | 이렇게 하면 **전통적인 머신러닝부터 딥러닝 입문까지 자연스럽게 이어지고**, 8월 말에는 GitHub에 **4개의 완성도 있는 프로젝트**를 올릴 수 있습니다. 그 정도만 준비해도 학부생이 학연생 지원 시 보여주기에는 충분히 좋은 포트폴리오가 될 가능성이 높습니다.",알겠어 ! 고마워,,,
P19-t06-s02,P19,6,2,,그럼 다시 스케줄을 짜보자,,,
P19-t06-s03,P19,6,3,,"머신러닝이랑 데이터베이스 각각 실습 시간을 따로 두지 말고,",,,
P19-t06-s04,P19,6,4,,토익 시간도 RC랑 LC를 구분해줘,,,
P19-t06-s05,P19,6,5,,일단은 간단하게 보내줘,,,
P19-t06-s06,P19,6,6,,그리고 복습 시간은 제외해도 될거같아,,,
P19-t06-s07,P19,6,7,,복습은 내가 틈틈히 해볼게,,,
P19-t07-s01,P19,7,1,"좋아요! 그러면 **8월 한 달 동안 계속 반복할 수 있는 루틴**으로 최대한 단순하게 짜볼게요. --- ## 📅 월요일 · 수요일 (학과 공부 중심) | 시간 | 일정 | |------|------| | 09:00 ~ 11:00 | 머신러닝 | | 11:00 ~ 12:30 | 데이터베이스 | | 12:30 ~ 13:30 | 점심 | | 13:30 ~ 15:00 | 머신러닝 논문 읽기 & 구현 (주 1개 프로젝트) | | 15:00 ~ 16:30 | 백준(PCCP) | | 16:30 ~ 17:30 | 운전면허 | | 18:30 ~ 19:30 | 토익 RC | | 19:30 ~ 20:30 | 토익 LC | --- ## 📅 화요일 · 목요일 (알바 17:00~21:00) | 시간 | 일정 | |------|------| | 09:00 ~ 10:30 | 토익 RC | | 10:30 ~ 12:00 | 토익 LC | | 12:00 ~ 13:00 | 점심 | | 13:00 ~ 15:00 | 머신러닝 논문 읽기 & 구현 | | 15:00 ~ 16:30 | 백준(PCCP) | | 17:00 ~ 21:00 | **알바** | --- ## 📅 금요일 (알바 17:00~21:00) | 시간 | 일정 | |------|------| | 09:00 ~ 11:00 | 머신러닝 | | 11:00 ~ 12:30 | 데이터베이스 | | 12:30 ~ 13:30 | 점심 | | 13:30 ~ 15:30 | 머신러닝 논문 읽기 & 구현 | | 15:30 ~ 16:30 | 운전면허 | | 17:00 ~ 21:00 | **알바** | --- ## 📅 토요일 - 운전면허 학원 - 논문 구현 마무리 - 부족한 과목 보충 ## 📅 일요일 - 휴식 - 다음 주 계획 세우기 - 백준 1~2문제 또는 토익 단어 정도만 가볍게 --- ### 📌 8월 목표 - ✅ 머신러닝: 꾸준히 공부 - ✅ 데이터베이스: 꾸준히 공부 - ✅ 토익: **RC + LC 매일** - ✅ 백준(PCCP): 매일 풀이 - ✅ **논문 4편 + 구현 4개 + GitHub 정리** - ✅ 운전면허 준비 이 정도면 **학과 공부, 졸업 요건, 학연생 준비를 모두 병행하면서도 무리하지 않는 루틴**이 될 것 같습니다. 특히 이번 8월은 **'논문 1편 + 구현 1개'를 매주 완성하는 것**을 핵심 목표로 잡으면 9월에 교수님께도 보여줄 수 있는 결과물이 생길 거예요.",마지막으로 토익 단어 외우는 시간도 넣어줘,,,
P19-t07-s02,P19,7,2,,왠지 없으면 안 외울거같아,,,
P19-t08-s01,P19,8,1,좋습니다. 오히려 **토익 단어는 시간을 따로 빼두는 게 정말 중요합니다.** 저도 없으면 뒤로 미루게 되는 경우가 많다고 생각해요. 그럼 8월 루틴을 아래처럼 간단하게 정리해보겠습니다. --- ## 📅 월요일 · 수요일 | 시간 | 일정 | |------|------| | 09:00 ~ 11:00 | 머신러닝 | | 11:00 ~ 12:30 | 데이터베이스 | | 12:30 ~ 13:30 | 점심 | | 13:30 ~ 15:00 | 머신러닝 논문 읽기 & 구현 | | 15:00 ~ 16:30 | 백준(PCCP) | | 16:30 ~ 17:30 | 운전면허 | | 18:30 ~ 19:00 | **토익 단어** | | 19:00 ~ 20:00 | 토익 RC | | 20:00 ~ 21:00 | 토익 LC | --- ## 📅 화요일 · 목요일 (17:00 ~ 21:00 알바) | 시간 | 일정 | |------|------| | 09:00 ~ 09:30 | **토익 단어** | | 09:30 ~ 10:30 | 토익 RC | | 10:30 ~ 11:30 | 토익 LC | | 11:30 ~ 12:30 | 점심 | | 12:30 ~ 14:30 | 머신러닝 논문 읽기 & 구현 | | 14:30 ~ 16:00 | 백준(PCCP) | | 17:00 ~ 21:00 | **알바** | --- ## 📅 금요일 (17:00 ~ 21:00 알바) | 시간 | 일정 | |------|------| | 09:00 ~ 11:00 | 머신러닝 | | 11:00 ~ 12:30 | 데이터베이스 | | 12:30 ~ 13:30 | 점심 | | 13:30 ~ 15:30 | 머신러닝 논문 읽기 & 구현 | | 15:30 ~ 16:00 | **토익 단어** | | 16:00 ~ 17:00 | 운전면허 | | 17:00 ~ 21:00 | **알바** | --- ## 📅 토요일 - 운전면허 - 논문 구현 마무리 - 부족한 과목 공부 ## 📅 일요일 - 휴식 - 다음 주 계획 - 토익 단어 + 백준 1~2문제 --- ### 🎯 8월 목표 - 📚 머신러닝 꾸준히 학습 - 🗄️ 데이터베이스 꾸준히 학습 - 📖 **논문 4편 + 구현 프로젝트 4개 + GitHub 정리** - 💻 백준(PCCP) 매일 풀이 - 🇬🇧 **토익 단어 + RC + LC 매일** - 🚗 운전면허 준비 이 스케줄이라면 **학과 공부(머신러닝·DB) → 연구 준비(논문·구현) → 졸업 요건(토익·PCCP) → 운전면허**까지 모두 균형 있게 챙길 수 있습니다. 특히 **논문 읽기와 구현을 오후에 2시간씩 꾸준히 확보한 것**이 학연생 준비에 가장 큰 도움이 될 것 같습니다. 8월 말이면 GitHub에 보여줄 만한 결과물도 꽤 쌓여 있을 거예요.,월/수,,,
P19-t08-s02,P19,8,2,,9시~9시30분 : 토익 단어,,,
P19-t08-s03,P19,8,3,,9시30분~10시30분 : 토익RC,,,
P19-t08-s04,P19,8,4,,10시30분~11시30분 : 토익 LC,,,
P19-t08-s05,P19,8,5,,11시30분 ~ 12시30분 :점심,,,
P19-t08-s06,P19,8,6,,12:30~ 14시30분 : 머신러닝,,,
P19-t08-s07,P19,8,7,,15시~17시 : 데이터베이스,,,
P19-t08-s08,P19,8,8,,17시 ~ 18시30: 백준,,,
P19-t08-s09,P19,8,9,,19시 ~ 21시 : 논문 읽기 & 구현,,,
P19-t08-s10,P19,8,10,,21~22시 : 운전면허,,,
P19-t08-s11,P19,8,11,,화목,,,
P19-t08-s12,P19,8,12,,월/수,,,
P19-t08-s13,P19,8,13,,9시~9시30분 : 토익 단어,,,
P19-t08-s14,P19,8,14,,9시30분~10시30분 : 토익RC,,,
P19-t08-s15,P19,8,15,,10시30분~11시30분 : 토익 LC,,,
P19-t08-s16,P19,8,16,,11시30분 ~ 12시30분 :점심,,,
P19-t08-s17,P19,8,17,,"12시30분 ~ 14시 30분 : 논문 읽기, 구현",,,
P19-t08-s18,P19,8,18,,14시30분 ~ 16시: 백준,,,
P19-t08-s19,P19,8,19,,17:00 ~ 21: 00 알바,,,
P19-t08-s20,P19,8,20,,금요일,,,
P19-t08-s21,P19,8,21,,9시~9시30 토익단어,,,
P19-t08-s22,P19,8,22,,9시30~11시30 머신러닝,,,
P19-t08-s23,P19,8,23,,12:30~14 :00 데이터베이스,,,
P19-t08-s24,P19,8,24,,14:00~16:00 논문 읽기 & 구현,,,
P19-t08-s25,P19,8,25,,21:00~22:00 운전면허,,,
P19-t08-s26,P19,8,26,,네가 준 걸 기반으로 이렇게 만들어봤어,,,
P19-t08-s27,P19,8,27,,정리해서 보내줘,,,
