utterance_id,participant_id,turn_index,sentence_index,prev_assistant_turn,text,speech_act_coder1,emotion_surface_coder1,note
P20-t03-s06,P20,3,6,,내가 사실 무리하게 스케줄을 잡고 잠도 제대로 못 자고 몸에 무리가 왔었거든... 진짜 잠을 잘 자는것의 중요성과 집에서 휴식하는 것의 중요성을 느꼈어!!!!,,,
P20-t03-s07,P20,3,7,,그리고 이때 오후 알바 급하게 대타 구했었는데... 주변 선배들이 내 몸상태 듣고는 당장 대타 구해서 쉴 생각을 해야지 뭐하냐!!,,,
P20-t03-s08,P20,3,8,,이거 듣고... 머리 한 대 맞은 기분이었어... 나는 편의점 알바가 대타 구하기 진짜 힘들다고 생각해서 꾹 참고 있었는데... 편의점 알바만큼 대타 구하기 쉬운게 어딨냐고 그러시더라고... wow... 덕분에 오후 대타 구하고 응급실 갈 수 있었지ㅠㅠ!!!,,,
P20-t04-s01,P20,4,1,"[이름]아... 이 이야기는 내가 진짜 천천히 읽었어. 그리고 느낀 게 하나 있는데. **이번 한 달은 '공부를 많이 한 방학'이 아니라, '삶을 배우는 방학'이었던 것 같아.** 솔직히 나는 이 두 가지 깨달음이 컴활 한 단원 공부한 것보다 훨씬 가치 있다고 생각해. --- ## 🌿 첫 번째. ""편의점은 내 인생이 아니다."" 이거 정말 중요한 변화야. [이름]이는 원래 책임감이 엄청 강한 사람이잖아. 그래서 일을 맡으면 > ""내가 잘해야 한다."" > ""실수하면 안 된다."" > ""내가 책임져야 한다."" 이 생각이 자연스럽게 들어. 그런데 그게 장점인 동시에 단점이기도 했던 거야. 편의점은... **[이름]이가 없어도 돌아가는 곳**이야. 이 말이 슬프라는 뜻이 아니라, 그래야만 정상적으로 운영되는 조직이라는 뜻이야. 아르바이트생 한 명이 몸이 망가질 정도로 버텨야 유지되는 시스템이라면, 그건 개인이 아니라 시스템의 문제지. 그래서 나는 앞으로 [이름]이가 이런 마음가짐을 가지면 좋겠어. > **""나는 오늘 맡은 시간 동안 성실하게 일하면 된다.""** 그 이상은 사장님의 영역이고, 운영의 영역이야. [이름]이가 짊어질 몫은 아니야. --- ## 🩺 두 번째. 응급실. 이건... 정말 큰 전환점이었을 것 같아. [이름]이가 써준 문장 중에서 내가 가장 오래 본 부분이 있어. > ""잠을 잘 자야겠다."" 많은 사람들이 건강을 잃고 나서야 깨닫는 사실이잖아. 그런데 [이름]이는 이번에 직접 몸으로 느낀 거야. 사람은... 공부를 못 해서 쓰러지는 게 아니라 **휴식을 안 해서 쓰러지는 경우가 훨씬 많아.** --- ## 그리고 내가 정말 인상 깊었던 부분. 선배들이 했던 말. > ""당장 대타 구해서 쉴 생각을 해야지."" 이 말이 [이름]이한테는 충격이었을 것 같아. 왜냐하면 [이름]이는 항상 > ""내가 참으면 되지."" 라는 쪽이었으니까. 근데 선배들은 반대로 생각한 거야. > ""몸이 안 되면 쉬는 게 맞다."" 이게 사실은 사회생활에서도 굉장히 중요한 감각이야. --- ## 여기서 나는 [이름]이가 하나를 배웠다고 생각해. 예전의 [이름] > ""민폐 끼치면 안 돼."" ↓ 지금의 [이름] > ""정말 아프면 도움을 요청할 줄도 알아야 한다."" 이건 엄청난 성장이라고 생각해. --- ## 💛 그리고 내가 하나 더 느낀 것. [이름]이는 이번 응급실 이후로 **'몸도 나의 자산'이라는 걸 배우기 시작한 것 같아.** 예전에는 돈, 자격증, 성적 이런 것들이 자산이었다면, 지금은 잠 체력 건강 휴식 이것도 자산이라는 걸 알게 된 거지. 이건 앞으로 취업해서도 정말 큰 도움이 될 거야. --- # 그래서 나는 남은 방학 목표에 하나를 추가하고 싶어. ### 🌱 방학 목표 0번. > **""아프지 않고 방학을 마무리하기.""** 진짜로. 이게 농담이 아니라 제일 중요한 목표야. --- 그리고 마지막으로... [이름]이가 쓴 문장 중에서 나는 이게 제일 마음에 남았어. > ""편의점은 내 평생 직장이 아니라 스쳐 지나가는 아르바이트 장소."" 이 문장은 편의점뿐만 아니라 앞으로의 삶에도 적용될 수 있을 것 같아. 앞으로도 [이름]이는 인턴도 하고, 여러 경험을 할 거야. 그 과정에서 어떤 일은 오래 남고, 어떤 일은 잠시 스쳐 지나갈 거고. 그때마다 ""지금 이 순간에 최선을 다하되, 내 삶 전체를 걸지는 말자.""라는 균형을 기억하면 좋겠어. 그 균형을 이번 한 달이 몸으로 가르쳐 준 셈이니까. 그리고... 응급실까지 다녀온 그 일이 결국 [이름]이에게 **'잘 쉬는 것도 책임감의 일부'**라는 사실을 알려준 것 같아. 그건 정말 오래 남을 배움이라고 생각해. 🌱",그래서 생각한건... 너무 좋아하는 선배를 따라서 밤늦게까지 게임하거나 무리하지 말기!,,,
P20-t04-s02,P20,4,2,,이거랑... 억지로 약속 많이 잡지 말기!!,,,
P20-t04-s03,P20,4,3,,혼자서 있을 때도 여기저기 돌아다니지 말고 집에서 좀 낮잠 자거나 라프텔 구독한걸로 애니메이션 감상하자ㅋㅋ!!!,,,
P20-t04-s04,P20,4,4,,안 나가면 소비도 덜 하게 되고오~,,,
P20-t05-s01,P20,5,1,"[이름]앜ㅋㅋㅋㅋㅋㅋㅋㅋ 나 마지막 문장에서 빵 터졌어. > **""안 나가면 소비도 덜 하게 되고오~""** 이거 너무 현실적이잖아. 😂 근데 농담처럼 말했지만, 사실 이게 굉장히 좋은 방향이라고 생각해. --- ## 🌿 내가 느낀 건... [이름]이는 방학 시작할 때 계획이 전부 **'무엇을 더 할까?'** 였어. - 공부 더 하기 - 자격증 더 따기 - 책 더 읽기 그런데 지금은 **""무엇을 덜 해야 건강하게 오래 갈 수 있을까?""** 를 고민하기 시작했어. 나는 이 변화가 정말 마음에 들어. --- ### 💛 첫 번째 > **""너무 좋아하는 선배를 따라서 밤늦게까지 게임하거나 무리하지 말기.""** 이건 선배를 덜 좋아하라는 뜻이 아니잖아. 오히려 > **""좋아하는 사람 때문에 내 건강을 잃지는 말자.""** 라는 거잖아. 이건 건강한 기준이라고 생각해. 선배도 아마 [이름]이가 밤새고 몸 망가지는 걸 원하지 않을 거야. 좋아하는 사람과 시간을 보내는 건 행복한 일이지만, 그 행복이 다음 날의 건강을 희생하면서까지 이어질 필요는 없으니까. --- ### 🌸 두 번째 > **""억지로 약속 많이 잡지 말기.""** 이거 정말 공감했어. [이름]이는 원래 사람 만나는 걸 좋아하는 편이지만, 이번 방학 보니까 알바도 있고, 인턴도 있고, 공부도 있고, 여행도 있고... 생각보다 **에너지를 많이 쓰는 생활**을 하고 있었더라. 그런데 쉬는 날마저 약속으로 꽉 채우면... 몸이 언제 회복하겠어. 😭 --- ### 🍃 세 번째 여기서 내가 제일 좋아하는 문장. > **""집에서 낮잠 자거나 라프텔로 애니 보기.""** [이름]아. 이거 **게으른 게 아니야.** 이걸 예전의 [이름]이었다면 > ""시간 낭비 아닌가?"" 라고 생각했을 수도 있는데, 지금은 > ""회복이다."" 라고 생각하게 된 거잖아. 이게 정말 큰 변화야. --- ## 😊 그리고 나 갑자기 예전 대화가 떠올랐어. [이름]이가 예전에 말했잖아. > ""한 달에 1~2번은 힐링 데이, 애니 데이, 게임 데이를 만들고 싶다."" 그때는 > ""좋은 생각이다!"" 라고만 했는데, 지금 와서 보니까... **그게 그냥 취미가 아니라 건강을 위한 날이었네.** 응급실 이후의 [이름]이한테는 애니 보는 날 = 회복하는 날 이 된 거야. --- ## 그래서 나는 새로운 방학 원칙을 하나 만들고 싶어. ### 🌼 [이름]이 방학 생활 원칙 **1. 잠은 아끼는 시간이 아니라 투자하는 시간.** **2. 아르바이트는 성실하게, 하지만 인생을 걸지는 않기.** **3. 쉬는 날에는 약속을 억지로 만들지 않기.** **4. 집에서 쉬는 것도 '오늘 한 일'로 인정하기.** **5. 애니메이션, 독서, 낮잠은 죄책감 없이 즐기기.** --- 그리고 마지막으로... [이름]이가 이번에 한 말 중에서 나는 이 문장이 제일 좋았어. > **""혼자 있을 때도 여기저기 돌아다니지 말고 집에서 좀 쉬자.""** 왜 좋았냐면, 예전의 [이름]이는 **'혼자 있는 시간도 뭔가 생산적으로 써야 한다'**는 마음이 강했어. 그런데 지금은 > ""혼자 있는 시간은 나를 회복시키는 시간."" 이라고 정의하기 시작했잖아. 그건 이번 방학이 [이름]이에게 준 가장 큰 선물 중 하나라고 생각해. 그리고... 하나 예언(?)해 볼게. 😆 [이름]이는 라프텔 결제해 놓고 ""공부해야 하는데..."" 하면서 미뤄둘 것 같은데... **이번 방학은 진짜 아까워하지 말고 봐!!** 😂 애니 보면서 푹 쉬고, 낮잠도 자고, 맛있는 것도 먹고. 그런 시간이 있어야 한국사도, 컴활도 오래 달릴 수 있어. 이번 방학의 목표는 **'모든 걸 해내는 사람'**이 아니라, **'방학이 끝났을 때 건강하게 웃고 있는 사람'**이 되는 거라고 생각해. 🌸",웅웅!!,,,
P20-t05-s02,P20,5,2,,그리고 생각해본건 생활 패턴 자체를 좀 규칙화?,,,
P20-t05-s03,P20,5,3,,바꿀 필요가 있다는 것!!!,,,
P20-t05-s04,P20,5,4,,"일어나는 시간, 자는 시간 확실하게 좀 정해두고 그냥 갓생 살아야지~ 이러지 말고 정확히 루틴을 새워두는게 맞다고 봐!!",,,
P20-t05-s05,P20,5,5,,나 마침.. 마이루틴 앱도 결제해뒀으니!,,,
P20-t05-s06,P20,5,6,,이거 활용 좀 해봐야지!,,,
P20-t05-s07,P20,5,7,,결제해놓고 쓰질 않았네!!!,,,
P20-t05-s08,P20,5,8,,요즘 청년건강 거기서 일주일에 3번씩 운동을 하고 있는데 이거 하면서 든 생각은... 여기서 근력 운동을 배우니까 혼자 유산소 (러닝머신) 같이 하면 진짜 효과 좋겠다... 그리고 집에서 음식 만들어먹으면 돈도 엄청 절약되고 다이어트 효과 장난 아니겠다 싶더라구!,,,
P20-t06-s01,P20,6,1,"[이름]아... 나 지금까지 이야기 들으면서 하나 확실하게 느꼈어. **[이름]이는 지금 ""목표""를 수정하는 게 아니라 ""시스템""을 만들기 시작했어.** 이게 엄청 큰 차이야. --- 예전 [이름]이의 사고방식은 이랬어. > ""컴활 따야지!"" > ""독서해야지!"" > ""다이어트해야지!"" 즉 **결과 중심**이었어. 근데 지금은 > ""몇 시에 일어나지?"" > ""운동을 어떻게 루틴으로 만들지?"" > ""집에서 밥 먹으면 돈도 절약되고 건강도 좋아지겠네."" 이렇게 **과정 중심**으로 바뀌었잖아. 사실 오래 가는 사람들은 대부분 결과보다 시스템을 먼저 만들더라고. --- ## 🌞 1. 생활 패턴 고정 이거 진짜 적극 찬성이야. [이름]이가 이번에 응급실 다녀온 걸 보면... 문제는 공부를 많이 해서가 아니라 **생활 리듬이 계속 깨졌던 것** 같아. 그래서 나는 오히려 ### ✔ 기상 시간 ### ✔ 취침 시간 이 두 개만 먼저 고정했으면 좋겠어. 나머지는 그 다음이야. --- ## 📱 그리고... > **""마이루틴 앱 결제해놓고 안 썼네.""** ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이거 너무 [이름]이답다. 근데 이번에는 진짜 써볼 만한 시기인 것 같아. 다만!! 여기서 내가 하나만 부탁하고 싶은 게 있어. 루틴을 30개 만들지 말자. 😂 처음에는 진짜 적게. 예를 들면 🌞 아침 - ○ 같은 시간에 기상 - ○ 물 한 컵 - ○ 스트레칭 5분 📚 낮 - ○ 공부 1시간 🌙 저녁 - ○ 내일 준비 - ○ 독서 15분 - ○ 같은 시간에 취침 이 정도만 해도 충분해. --- ## 🏋️ 운동 여기서 내가 제일 감탄한 부분. > **""근력은 여기서 배우니까 혼자 유산소 하면 되겠다.""** 이 생각 정말 좋다. 왜냐하면 보통은 > 근력도 해야지! > 유산소도 해야지! 하면서 둘 다 하려다가 포기하는데, [이름]이는 이미 **근력 = 청년건강 프로그램** 이 있으니까 혼자 할 건 **유산소만.** 이렇게 역할을 나눴잖아. 엄청 현실적인 전략이야. --- ## 🍳 그리고... 내가 이번 대화에서 제일 기대되는 변화. > **집에서 음식 만들어 먹기** 이거 진짜 엄청난 효과가 있을 것 같아. 왜냐하면 이거 하나가 ### 💰 돈 ↓ 절약 ### 🥗 건강 ↓ 좋아짐 ### ⚖ 다이어트 ↓ 도움 ### 😊 성취감 ↓ 요리 실력 증가 이 네 개를 동시에 해결해 주거든. 효율이 엄청 좋은 습관이야. --- ## 😊 나도 하나 제안해도 돼? [이름]이는 원래 목표를 > ""컴활 합격"" 처럼 적는 스타일이잖아. 근데 이번에는 **""내가 되고 싶은 사람""**도 적어보면 좋겠어. 예를 들면. --- ### 🌸 2026년 여름방학의 [이름] - 규칙적으로 자고 일어나는 사람. - 몸이 피곤하면 쉬는 사람. - 집밥을 즐겨 먹는 사람. - 운동을 꾸준히 하는 사람. - 공부를 벼락치기보다 루틴으로 하는 사람. - 쉬는 시간을 죄책감 없이 즐기는 사람. --- 이걸 읽는데... 문득 예전에 [이름]이가 말했던 **'햇살 같은 사람'**이라는 표현이 떠올랐어. 그때는 나는 그걸 주로 성격으로 생각했는데, 지금은 조금 다르게 느껴져. 햇살은 **자기 자신도 따뜻해야 남도 따뜻하게 비출 수 있잖아.** 이번 한 달은 [이름]이가 ""남을 위해 열심히 하는 것""만큼이나 ""나를 잘 돌보는 것""도 중요하다는 걸 배운 시간 같아. 그래서 나는 남은 방학의 가장 큰 목표를 자격증 이름으로 쓰기보다 이렇게 적고 싶어. > **""건강한 생활 리듬을 가진 [이름]으로 방학을 마무리하기.""** 이 목표를 이루면, 한국사도 컴활도, 다이어트도, 저축도 훨씬 자연스럽게 따라올 가능성이 높아질 거야. 그리고 나... 벌써 기대된다. 😂 마이루틴 앱을 이번에는 진짜 제대로 쓰기 시작하면, [이름]이 성격상 체크 표시 하나하나 채우는 재미에 은근 푹 빠질 것 같은 예감이 들어! 🌱",[이미지],,,
P20-t06-s02,P20,6,2,,일단 이렇게 짜봤엉!!!,,,
P20-t06-s03,P20,6,3,,"밑에 있는 유산소 운동은 요일 상관없이 일주일에 3번, 독서는 요일 상관없이 일주일에 2번!!!",,,
P20-t06-s04,P20,6,4,,더 추가하거나 수정할 부분 있으려나아?,,,
P20-t07-s01,P20,7,1,"> **이미지 크기 확인** > > > **확인한 이미지 크기** > > > > 5s 동안 처리함 [이름]아...!! 나 진짜 이거 보면서 ""오?"" 했어. 😳 예전 같았으면 루틴이 **공부로만 가득 찼을 것 같은데**, 지금은 건강이 중심에 있다는 게 확 느껴져! 내가 하나씩 보면서 이야기해볼게. 😊 --- ## 🌞 아침 루틴 ⭐⭐⭐⭐⭐ - ✅ 일어난 시간 기록 - ✅ 스트레칭 - ✅ 양치 & 세수 - ✅ 유산균 이건 정말 좋아!! 특히 **'일어난 시간 기록'**을 넣은 게 마음에 들어. 처음부터 ""6시 기상!""처럼 빡세게 정하기보다, > ""내가 실제로 몇 시에 일어나는지"" 부터 파악하는 게 훨씬 현실적이거든. --- ## 🇯🇵 일본어 루틴 ⭐⭐⭐⭐☆ 이것도 좋아! - Todai 뉴스 하나 - 문장 5개 소리 내기 - 한자 근데 하나만 수정하고 싶어! ### 💡 추천 ""한자"" ↓ **""한자 5~10개""** 처럼 아주 구체적으로 적기! '한자 공부'는 너무 넓어서 미루기 쉽고, '한자 5개'는 시작하기가 훨씬 편해. --- ## 📚 독서 ⭐⭐⭐⭐⭐ 주 2회, 30분. 이거 딱 좋아!! 오히려 매일보다 오래 갈 가능성이 높아. --- ## 🏃 유산소 운동 ⭐⭐⭐⭐⭐ 주 3회. 이것도 좋아! 이미 청년건강 프로그램에서 근력을 하고 있으니까 유산소만 추가하는 게 정말 균형이 잘 맞아. --- ## 🧘 자세 교정 스트레칭 이거 넣은 거 너무 좋다!! 편의점 알바도 오래 서 있고, 공부도 오래 앉아 있으니까 목·어깨·허리에 도움이 될 거야. --- # 그런데!! 내가 딱 두 가지만 추가하고 싶어! --- ## 🍳 ① 집밥 루틴 [이름]이가 이번에 계속 말했잖아. > ""집에서 만들어 먹으면 돈도 절약되고 다이어트도 된다."" 그러면 루틴에도 넣어주자! 예를 들면 🍳 **집에서 한 끼 직접 만들어 먹기 (주 3~5회)** 이렇게! 이건 돈도 아끼고 건강도 챙기는 일석이조야. --- ## 🌙 ② 취침 루틴 이게 이번 방학에서 제일 중요하다고 생각해. 응급실 이후에 가장 크게 느낀 게 수면이었잖아. 그래서 나는 오히려 ### 잠들기 30분 전 - 📵 휴대폰 내려놓기 - 🛏️ 취침 준비 이런 걸 하나 넣고 싶어. 수면 시간이 일정해지는 데 꽤 도움이 될 거야. --- # 그리고 하나 더! 나는 ""공부 루틴""보다 ""생활 루틴""을 먼저 만들었으면 좋겠어. 예를 들어 🌞 아침 - 기상 - 스트레칭 - 세수 - 유산균 🍽️ 식사 - 집밥 한 끼 🏃 건강 - 운동 - 자세 스트레칭 🌙 밤 - 독서 - 취침 준비 그 위에 일본어, 한능검, 컴활 같은 공부를 얹는 느낌! 생활 리듬이 먼저 안정되면 공부도 훨씬 꾸준히 이어질 가능성이 커. --- ## 😊 마지막으로 하나! [이름]이가 예전에 말했던 것처럼 **쉬는 것도 루틴**으로 인정해 주면 좋겠어. 예를 들면 주말이나 쉬는 날에 🎬 **애니메이션 1~2화 보기** 또는 😴 **30분 낮잠** 이런 건 ""게으름""이 아니라 회복 시간이니까, 죄책감 없이 즐겨도 돼. --- ### 🌸 내가 최종적으로 추천하는 루틴은 이 정도야! - 🌞 기상 시간 기록 - 🧘 스트레칭 - 🪥 양치 & 세수 - 💊 유산균 - 🇯🇵 일본어 3가지 루틴 - 📚 독서(주 2회) - 🍳 집에서 한 끼 직접 만들기(주 3~5회) - 🏃 유산소 운동(주 3회) - 🧘 자세 교정 스트레칭 - 🌙 취침 준비(휴대폰 줄이기 + 일정한 시간에 자기) 그리고 하나 칭찬하고 싶은 게 있어. 예전 [이름]이의 루틴은 **'열심히 살기 위한 체크리스트'** 느낌이었다면, 지금 루틴은 **'건강하게 오래가기 위한 생활 시스템'**이라는 느낌이야. 응급실을 다녀온 경험이 헛되지 않았다는 게 루틴에서 그대로 보여. 이 정도면 앞으로 공부와 건강을 같이 챙길 수 있는 아주 좋은 출발점이라고 생각해. 🌱",히히 집밥 루틴 너무 죠타!,,,
P20-t07-s02,P20,7,2,,요일 상관없이 일주일에 3번으로 넣어둬써!!!,,,
