p_id,turn,sent_no,role,text,chars,esconv,note
P20,1,28,Response,그리고 나 [이름]이한테 하나 약속할게.,22,,
P20,1,29,Response,"이번 점검하면서 ""왜 이것도 못 했어?"" 이런 식으로는 절대 이야기 안 할 거야.",45,,
P20,1,30,Response,"대신 ""이건 생각보다 잘했네!"" ""이건 환경 때문에 어려웠네."" ""이건 조금만 바꾸면 더 좋아질 것 같은데?"" 이런 식으로 같이 현실적으로 수정해보자.",84,,
P20,1,31,Response,사실 지난 한 달만 떠올려도 [이름]이는 정말 많은 일이 있었잖아.,37,,
P20,1,32,Response,"제주도 여행도 다녀왔고, 생일도 있었고, 인턴십도 시작했고, 편의점 알바도 했고, 감기로 고생도 했고, 요리도 많이 배우고, 학교 프로젝트도 진행했어.",84,,
P20,1,33,Response,"그러니까 단순히 체크리스트만 보고 ""못 했다""라고 판단하기엔 이미 많은 경험을 쌓은 한 달이었어.",54,,
P20,1,34,Response,나도 오늘은 진지한 모드로 같이 이야기 들어줄게.,27,,
P20,1,35,Response,"필요하면 칭찬은 확실하게 하고, 수정할 건 현실적으로 같이 고민해보자!",39,,
P20,1,36,Response,그럼 시작해볼까?,9,,
P20,1,37,Response,"😊 먼저 방학 시작할 때 세웠던 계획이랑, 지금까지 한 달 동안 실제로 한 일을 편하게 적어줘.",53,,
P20,1,38,Response,길어도 괜찮아!,8,,
P20,1,39,Response,오늘은 천천히 같이 정리해보자.,17,,
P20,1,40,Response,🌿,1,,
P20,2,-,Prompt,"웅...! 내가 방학 시작할 때 세웠던 계획은... 1. JLPT N2 시험 응시, 2. 한국사능력검정시험 심화 응시 후 1급 자격증 취득, 3. 운전면허 보통 1종 취득, 4. 중학교 수학 내용 공부하기, 5. 한 달에 독서 2권 이상, 6. 컴퓨터활용능력시험 1급 자격증 취득하기... 일단 요 정도였엉! 그리고 현재까지 내가 한 건... 1. JLPT N2 시험 응시 완료! (시험 결과는 아직 나오지 않음! 내 목표는 방학 시험은 내 일본어 실력 점검 및 앞으로의 공부 방향성 잡기였고 진짜 자격증 취득은 12월 시험으로 하는 것이였당), 2. 한국사능력검정시험 심화는 8월 9일 접수 완료 상태! 그래서 공부해야 해! 아직 시작을 안 했지...먄! 하하!!! 3. 운전면허는 지금 딸 시간이 없기도 하고 지금 따봤자 차가 없어서 소용이 없을 것 같아서 졸업 전 겨울방학 때 따는 걸로 목표 수정! 4. 중학교 수학 내용... 이것도 인강 보면서 공부해야하는데 아직 시작 안 함ㅠ 5. 한 달에 독서 2권 이상! 책... 읽지도 않았다 흑흑ㅠㅠ 책 사둔 건 있는데... 펼치지를 못한 [이름]... 6. 컴퓨터활용능력시험 1급은 공부 시작도 안 했어 으하학!!! 한능검 공부 후 시험 치고 하는게 맞겠다 싶었거등!",627,-,-
P20,2,1,Response,[이름]아... 이거 읽으면서 내가 제일 먼저 든 생각이 뭔지 알아?,38,,
P20,2,2,Response,"😂 ""생각보다 훨씬 잘하고 있는데?"" 였어.",24,,
P20,2,3,Response,"보통 우리는 계획을 점검할 때 '못 한 것'만 눈에 들어오는데, 지금 상황을 조금 다른 시선으로 보면 이야기가 달라져.",66,,
P20,2,4,Response,계획 / 현재 상태 / 내 평가,17,,
P20,2,5,Response,JLPT N2 / ✅ 응시 완료 / 계획 달성! (목표가 '합격'이 아니라 실력 점검이었으니까 성공),56,,
P20,2,6,Response,한국사 / 🟡 시험 접수 완료 / 아직 공부 전이지만 일정대로 진행 중,39,,
P20,2,7,Response,운전면허 / 🔵 겨울방학으로 변경 / 현실적인 일정 조정이라 괜찮음,37,,
P20,2,8,Response,중학 수학 / ⚪ 시작 전 / 보류,19,,
P20,2,9,Response,독서 / ⚪ 시작 전 / 보류,16,,
P20,2,10,Response,컴활 1급 / ⚪ 시작 전 / 한능검 이후 시작 예정,29,,
P20,2,11,Response,여기서 중요한 건...,12,,
P20,2,12,Response,🌱 운전면허를 미룬 건 '포기'가 아니야.,23,,
P20,2,13,Response,오히려 아주 좋은 판단이었어.,16,,
P20,2,14,Response,지금 방학에,6,,
P20,2,15,Response,한능검,3,,
P20,2,16,Response,컴활,2,,
P20,2,17,Response,알바,2,,
P20,2,18,Response,인턴십,3,,
P20,2,19,Response,제주도 여행,6,,
P20,2,20,Response,굿네이버스 활동,8,,
P20,2,21,Response,이걸 하면서 운전면허까지 넣으면 너무 빡빡했을 거야.,29,,
P20,2,22,Response,게다가 지금 차를 당장 운전해야 하는 상황도 아니니까 겨울방학으로 옮긴 건 우선순위를 조정한 것이지 실패가 아니야.,64,,
P20,2,23,Response,그리고 컴활도 사실 시작 안 한 게 이상한 게 아니야.,30,,
P20,2,24,Response,이 부분에서 내가 웃은 이유가 있는데ㅋㅋㅋㅋ [이름]이 말이 맞아.,37,,
P20,2,25,Response,"""한능검 끝나고 하는 게 맞겠다."" 이게 맞는 전략이야.",31,,
P20,2,26,Response,컴활 1급은 '잠깐 공부해서 보는 시험'이 아니거든.,29,,
P20,2,27,Response,괜히 둘을 동시에 하다가 둘 다 흐지부지되는 것보다,28,,
P20,2,28,Response,8월 9일까지 한능검,11,,
P20,2,29,Response,이후 컴활 집중,8,,
P20,2,30,Response,이게 훨씬 효율적이야.,12,,
P20,2,31,Response,그럼 문제는 딱 두 개야.,14,,
P20,2,32,Response,📚 독서,4,,
P20,2,33,Response,이건 공부가 아니라 습관이라서 갑자기 하루에 두 시간 읽으려고 하면 안 읽게 돼.,45,,
P20,2,34,Response,차라리 자기 전에 15분.,14,,
P20,2,35,Response,이 정도만 해도 한 달에 두 권 충분히 가능해.,26,,
P20,2,36,Response,➗ 중학교 수학,8,,
P20,2,37,Response,"이건 ""해야지..."" 하고 계속 뒤로 밀릴 가능성이 커.",31,,
P20,2,38,Response,그래서 난 목표를 바꿔보고 싶어.,18,,
P20,2,39,Response,"기존 목표 중학교 수학 공부하기 ↓ 새 목표 주 2회, 30분만 인강 보기 공부량보다 시작하는 습관이 더 중요하니까.",65,,
P20,2,40,Response,내가 오히려 놀란 건...,14,,
P20,2,41,Response,"[이름]이는 지금까지 ""공부를 안 했다""고 생각하고 있는데...",35,,
P20,2,42,Response,지난 한 달 동안 한 것들,14,,
P20,2,43,Response,JLPT 시험 치름,10,,
P20,2,44,Response,제주도 여행,6,,
P20,2,45,Response,온라인 인턴십 참여,10,,
P20,2,46,Response,세븐일레븐 + GS 알바,13,,
P20,2,47,Response,감기 걸렸는데도 일정 소화,14,,
P20,2,48,Response,요리 시작,5,,
P20,2,49,Response,학교 프로젝트 진행,10,,
P20,2,50,Response,생일 및 인간관계 챙김,12,,
P20,2,51,Response,굿네이버스 활동,8,,
P20,2,52,Response,...,3,,
P20,2,53,Response,이걸 하면서도 방학 계획을 계속 의식하고 있었다는 것 자체가 대단한 거야.,41,,
P20,2,54,Response,그래서 나는 방학 목표를 이렇게 업데이트하고 싶어.,28,,
P20,2,55,Response,🎯 1순위 (무조건),11,,
P20,2,56,Response,✅ 한국사 1급 준비,11,,
P20,2,57,Response,✅ 컴활 1급 시작,10,,
P20,2,58,Response,🌱 2순위 (습관),10,,
P20,2,59,Response,"📖 독서 주 3~4일, 15분",16,,
P20,2,60,Response,➗ 중학 수학 주 2회,12,,
P20,2,61,Response,❄️ 겨울방학으로 이동,12,,
P20,2,62,Response,🚗 운전면허 1종,9,,
P20,2,63,Response,그리고 하나 더.,9,,
P20,2,64,Response,[이름]이는 항상 목표를 '완벽하게 해야 한다'고 적는 편이야.,35,,
P20,2,65,Response,이번에는 남은 방학 목표를 조금 다르게 적어보는 건 어때?,32,,
P20,2,66,Response,"예를 들면,",6,,
P20,2,67,Response,한국사 1급 합격하기.,12,,
P20,2,68,Response,컴활 1급 공부 루틴 만들기.,16,,
P20,2,69,Response,"독서를 ""매일""이 아니라 생활 속에 자연스럽게 넣기.",29,,
P20,2,70,Response,중학교 수학은 완주보다 다시 친해지기.,21,,
P20,2,71,Response,이렇게 적으면 심리적인 부담이 훨씬 줄어들 거야.,27,,
P20,2,72,Response,그리고...😊 여기까지 이야기 들어보니까 나는 오히려 궁금한 게 하나 생겼어.,43,,
P20,2,73,Response,"[이름]이는 방학 시작하고 나서 ""계획에 없었는데 의외로 시간을 많이 쓰게 된 것""이 뭐였어?",52,,
P20,2,74,Response,"예를 들어 여행, 알바, 인턴십처럼 예상보다 비중이 커진 일이 있었는지, 아니면 유튜브·숏츠처럼 생각보다 시간을 많이 쓰게 된 게 있었는지!",78,,
P20,2,75,Response,그걸 알면 남은 방학 계획도 더 현실적으로 같이 조정해볼 수 있을 것 같아.,42,,
P20,3,-,Prompt,내가 방학 때 느꼈던 점들을 조금 말해볼겟...! 1. 편의점 아르바이트에 대해서 너무 깊게 생각했던 것 같아... 솔직하게 편의점은 내 평생 직장이 아니랏 스쳐 지나가는 아르바이트 장소인데 인생에 중요한 것처럼? 너무 강하게 사명감을 가졌던 것 같더라고... 그래서 몸과 마음에 큰 무리가 왔던 것 같아...!!! 편의점 아르바이트에 너무 큰 사명감 가지지 말고 돈 벌러 왔당 요렇게 생각하는게 나한테 맞는 것 같아... 2. 내가 이번에 응급실에 갔었자나...ㅠㅠ 7월 19일 일요일에 갔었는데... 이때 느낀 점...! 잠을 잘 자야겠다! 내가 사실 무리하게 스케줄을 잡고 잠도 제대로 못 자고 몸에 무리가 왔었거든... 진짜 잠을 잘 자는것의 중요성과 집에서 휴식하는 것의 중요성을 느꼈어!!!! 그리고 이때 오후 알바 급하게 대타 구했었는데... 주변 선배들이 내 몸상태 듣고는 당장 대타 구해서 쉴 생각을 해야지 뭐하냐!! 이거 듣고... 머리 한 대 맞은 기분이었어... 나는 편의점 알바가 대타 구하기 진짜 힘들다고 생각해서 꾹 참고 있었는데... 편의점 알바만큼 대타 구하기 쉬운게 어딨냐고 그러시더라고... wow... 덕분에 오후 대타 구하고 응급실 갈 수 있었지ㅠㅠ!!!,611,-,-
P20,3,1,Response,[이름]아... 이 이야기는 내가 진짜 천천히 읽었어.,30,,
P20,3,2,Response,그리고 느낀 게 하나 있는데.,16,,
P20,3,3,Response,"이번 한 달은 '공부를 많이 한 방학'이 아니라, '삶을 배우는 방학'이었던 것 같아.",48,,
P20,3,4,Response,솔직히 나는 이 두 가지 깨달음이 컴활 한 단원 공부한 것보다 훨씬 가치 있다고 생각해.,49,,
P20,3,5,Response,"🌿 첫 번째. ""편의점은 내 인생이 아니다.""",25,,
P20,3,6,Response,이거 정말 중요한 변화야.,14,,
P20,3,7,Response,[이름]이는 원래 책임감이 엄청 강한 사람이잖아.,27,,
P20,3,8,Response,"그래서 일을 맡으면 ""내가 잘해야 한다."" ""실수하면 안 된다."" ""내가 책임져야 한다.""이 생각이 자연스럽게 들어.",65,,
P20,3,9,Response,그런데 그게 장점인 동시에 단점이기도 했던 거야.,27,,
P20,3,10,Response,편의점은...,7,,
P20,3,11,Response,[이름]이가 없어도 돌아가는 곳이야.,20,,
P20,3,12,Response,"이 말이 슬프라는 뜻이 아니라, 그래야만 정상적으로 운영되는 조직이라는 뜻이야.",44,,
P20,3,13,Response,"아르바이트생 한 명이 몸이 망가질 정도로 버텨야 유지되는 시스템이라면, 그건 개인이 아니라 시스템의 문제지.",60,,
P20,3,14,Response,그래서 나는 앞으로 [이름]이가 이런 마음가짐을 가지면 좋겠어.,35,,
P20,3,15,Response,"""나는 오늘 맡은 시간 동안 성실하게 일하면 된다."" 그 이상은 사장님의 영역이고, 운영의 영역이야.",56,,
P20,3,16,Response,[이름]이가 짊어질 몫은 아니야.,18,,
P20,3,17,Response,🩺 두 번째.,7,,
P20,3,18,Response,응급실.,4,,
P20,3,19,Response,이건... 정말 큰 전환점이었을 것 같아.,23,,
P20,3,20,Response,[이름]이가 써준 문장 중에서 내가 가장 오래 본 부분이 있어.,35,,
P20,3,21,Response,"""잠을 잘 자야겠다."" 많은 사람들이 건강을 잃고 나서야 깨닫는 사실이잖아.",42,,
P20,3,22,Response,그런데 [이름]이는 이번에 직접 몸으로 느낀 거야.,28,,
P20,3,23,Response,사람은...,6,,
P20,3,24,Response,공부를 못 해서 쓰러지는 게 아니라 휴식을 안 해서 쓰러지는 경우가 훨씬 많아.,44,,
P20,3,25,Response,그리고 내가 정말 인상 깊었던 부분.,20,,
P20,3,26,Response,선배들이 했던 말.,10,,
P20,3,27,Response,"""당장 대타 구해서 쉴 생각을 해야지.""이 말이 [이름]이한테는 충격이었을 것 같아.",47,,
P20,3,28,Response,"왜냐하면 [이름]이는 항상 ""내가 참으면 되지."" 라는 쪽이었으니까.",38,,
P20,3,29,Response,근데 선배들은 반대로 생각한 거야.,19,,
P20,3,30,Response,"""몸이 안 되면 쉬는 게 맞다."" 이게 사실은 사회생활에서도 굉장히 중요한 감각이야.",47,,
P20,3,31,Response,여기서 나는 [이름]이가 하나를 배웠다고 생각해.,27,,
P20,3,32,Response,"예전의 [이름] ""민폐 끼치면 안 돼."" ↓ 지금의 [이름] ""정말 아프면 도움을 요청할 줄도 알아야 한다."" 이건 엄청난 성장이라고 생각해.",79,,
P20,3,33,Response,💛 그리고 내가 하나 더 느낀 것.,19,,
P20,3,34,Response,[이름]이는 이번 응급실 이후로 '몸도 나의 자산'이라는 걸 배우기 시작한 것 같아.,47,,
P20,3,35,Response,"예전에는 돈, 자격증, 성적 이런 것들이 자산이었다면, 지금은 잠 체력 건강 휴식 이것도 자산이라는 걸 알게 된 거지.",66,,
P20,3,36,Response,이건 앞으로 취업해서도 정말 큰 도움이 될 거야.,27,,
P20,3,37,Response,그래서 나는 남은 방학 목표에 하나를 추가하고 싶어.,29,,
P20,3,38,Response,🌱 방학 목표 0번.,11,,
P20,3,39,Response,"""아프지 않고 방학을 마무리하기."" 진짜로.",24,,
P20,3,40,Response,이게 농담이 아니라 제일 중요한 목표야.,22,,
P20,3,41,Response,그리고 마지막으로...,12,,
P20,3,42,Response,[이름]이가 쓴 문장 중에서 나는 이게 제일 마음에 남았어.,33,,
P20,3,43,Response,"""편의점은 내 평생 직장이 아니라 스쳐 지나가는 아르바이트 장소.""이 문장은 편의점뿐만 아니라 앞으로의 삶에도 적용될 수 있을 것 같아.",76,,
P20,3,44,Response,"앞으로도 [이름]이는 인턴도 하고, 여러 경험을 할 거야.",32,,
P20,3,45,Response,"그 과정에서 어떤 일은 오래 남고, 어떤 일은 잠시 스쳐 지나갈 거고.",39,,
P20,3,46,Response,"그때마다 ""지금 이 순간에 최선을 다하되, 내 삶 전체를 걸지는 말자.""라는 균형을 기억하면 좋겠어.",56,,
P20,3,47,Response,그 균형을 이번 한 달이 몸으로 가르쳐 준 셈이니까.,29,,
P20,3,48,Response,그리고... 응급실까지 다녀온 그 일이 결국 [이름]이에게 '잘 쉬는 것도 책임감의 일부'라는 사실을 알려준 것 같아.,66,,
P20,3,49,Response,그건 정말 오래 남을 배움이라고 생각해.,22,,
P20,3,50,Response,🌱,1,,
P20,4,-,Prompt,그래서 생각한건... 너무 좋아하는 선배를 따라서 밤늦게까지 게임하거나 무리하지 말기! 이거랑... 억지로 약속 많이 잡지 말기!! 혼자서 있을 때도 여기저기 돌아다니지 말고 집에서 좀 낮잠 자거나 라프텔 구독한걸로 애니메이션 감상하자ㅋㅋ!!! 안 나가면 소비도 덜 하게 되고오~,156,-,-
P20,4,1,Response,[이름]앜ㅋㅋㅋㅋㅋㅋㅋㅋ 나 마지막 문장에서 빵 터졌어.,31,,
P20,4,2,Response,"""안 나가면 소비도 덜 하게 되고오~"" 이거 너무 현실적이잖아.",35,,
P20,4,3,Response,"😂 근데 농담처럼 말했지만, 사실 이게 굉장히 좋은 방향이라고 생각해.",39,,
P20,4,4,Response,🌿 내가 느낀 건...,12,,
P20,4,5,Response,[이름]이는 방학 시작할 때 계획이 전부 '무엇을 더 할까?' 였어.,38,,
P20,4,6,Response,공부 더 하기,7,,
P20,4,7,Response,자격증 더 따기,8,,
P20,4,8,Response,책 더 읽기,6,,
P20,4,9,Response,"그런데 지금은 ""무엇을 덜 해야 건강하게 오래 갈 수 있을까?""를 고민하기 시작했어.",47,,
P20,4,10,Response,나는 이 변화가 정말 마음에 들어.,19,,
P20,4,11,Response,💛 첫 번째,6,,
P20,4,12,Response,"""너무 좋아하는 선배를 따라서 밤늦게까지 게임하거나 무리하지 말기."" 이건 선배를 덜 좋아하라는 뜻이 아니잖아.",62,,
P20,4,13,Response,"오히려 ""좋아하는 사람 때문에 내 건강을 잃지는 말자."" 라는 거잖아.",39,,
P20,4,14,Response,이건 건강한 기준이라고 생각해.,17,,
P20,4,15,Response,선배도 아마 [이름]이가 밤새고 몸 망가지는 걸 원하지 않을 거야.,37,,
P20,4,16,Response,"좋아하는 사람과 시간을 보내는 건 행복한 일이지만, 그 행복이 다음 날의 건강을 희생하면서까지 이어질 필요는 없으니까.",66,,
P20,4,17,Response,🌸 두 번째,6,,
P20,4,18,Response,"""억지로 약속 많이 잡지 말기."" 이거 정말 공감했어.",30,,
P20,4,19,Response,"[이름]이는 원래 사람 만나는 걸 좋아하는 편이지만, 이번 방학 보니까 알바도 있고, 인턴도 있고, 공부도 있고, 여행도 있고...",73,,
P20,4,20,Response,생각보다 에너지를 많이 쓰는 생활을 하고 있었더라.,28,,
P20,4,21,Response,그런데 쉬는 날마저 약속으로 꽉 채우면...,24,,
P20,4,22,Response,몸이 언제 회복하겠어. 😭,14,,
P20,4,23,Response,🍃 세 번째,6,,
P20,4,24,Response,여기서 내가 제일 좋아하는 문장.,18,,
P20,4,25,Response,"""집에서 낮잠 자거나 라프텔로 애니 보기."" [이름]아.",31,,
P20,4,26,Response,이거 게으른 게 아니야.,13,,
P20,4,27,Response,"이걸 예전의 [이름]이었다면 ""시간 낭비 아닌가?""라고 생각했을 수도 있는데, 지금은 ""회복이다.""라고 생각하게 된 거잖아.",69,,
P20,4,28,Response,이게 정말 큰 변화야.,12,,
P20,4,29,Response,😊 그리고 나 갑자기 예전 대화가 떠올랐어.,24,,
P20,4,30,Response,[이름]이가 예전에 말했잖아.,16,,
P20,4,31,Response,"""한 달에 1~2번은 힐링 데이, 애니 데이, 게임 데이를 만들고 싶다."" 그때는 ""좋은 생각이다!"" 라고만 했는데, 지금 와서 보니까...",78,,
P20,4,32,Response,그게 그냥 취미가 아니라 건강을 위한 날이었네.,26,,
P20,4,33,Response,응급실 이후의 [이름]이한테는 애니 보는 날 = 회복하는 날이 된 거야.,40,,
P20,4,34,Response,그래서 나는 새로운 방학 원칙을 하나 만들고 싶어.,28,,
P20,4,35,Response,🌼 [이름]이 방학 생활 원칙,16,,
P20,4,36,Response,1.,2,,
P20,4,37,Response,잠은 아끼는 시간이 아니라 투자하는 시간.,23,,
P20,4,38,Response,2.,2,,
P20,4,39,Response,"아르바이트는 성실하게, 하지만 인생을 걸지는 않기.",28,,
P20,4,40,Response,3.,2,,
P20,4,41,Response,쉬는 날에는 약속을 억지로 만들지 않기.,22,,
P20,4,42,Response,4.,2,,
P20,4,43,Response,집에서 쉬는 것도 '오늘 한 일'로 인정하기.,25,,
P20,4,44,Response,5.,2,,
P20,4,45,Response,"애니메이션, 독서, 낮잠은 죄책감 없이 즐기기.",26,,
P20,4,46,Response,그리고 마지막으로...,12,,
P20,4,47,Response,[이름]이가 이번에 한 말 중에서 나는 이 문장이 제일 좋았어.,35,,
P20,4,48,Response,"""혼자 있을 때도 여기저기 돌아다니지 말고 집에서 좀 쉬자."" 왜 좋았냐면, 예전의 [이름]이는 '혼자 있는 시간도 뭔가 생산적으로 써야 한다'는 마음이 강했어.",90,,
P20,4,49,Response,"그런데 지금은 ""혼자 있는 시간은 나를 회복시키는 시간.""이라고 정의하기 시작했잖아.",47,,
P20,4,50,Response,그건 이번 방학이 [이름]이에게 준 가장 큰 선물 중 하나라고 생각해.,39,,
P20,4,51,Response,"그리고... 하나 예언(?)해 볼게. 😆 [이름]이는 라프텔 결제해 놓고 ""공부해야 하는데..."" 하면서 미뤄둘 것 같은데...",71,,
P20,4,52,Response,이번 방학은 진짜 아까워하지 말고 봐!!,22,,
P20,4,53,Response,"😂 애니 보면서 푹 쉬고, 낮잠도 자고, 맛있는 것도 먹고.",33,,
P20,4,54,Response,"그런 시간이 있어야 한국사도, 컴활도 오래 달릴 수 있어.",32,,
P20,4,55,Response,"이번 방학의 목표는 '모든 걸 해내는 사람'이 아니라, '방학이 끝났을 때 건강하게 웃고 있는 사람'이 되는 거라고 생각해. 🌸",71,,
P20,5,-,Prompt,"웅웅!! 그리고 생각해본건 생활 패턴 자체를 좀 규칙화? 바꿀 필요가 있다는 것!!! 일어나는 시간, 자는 시간 확실하게 좀 정해두고 그냥 갓생 살아야지~ 이러지 말고 정확히 루틴을 새워두는게 맞다고 봐!! 나 마침.. 마이루틴 앱도 결제해뒀으니! 이거 활용 좀 해봐야지! 결제해놓고 쓰질 않았네!!! 요즘 청년건강 거기서 일주일에 3번씩 운동을 하고 있는데 이거 하면서 든 생각은... 여기서 근력 운동을 배우니까 혼자 유산소 (러닝머신) 같이 하면 진짜 효과 좋겠다... 그리고 집에서 음식 만들어먹으면 돈도 엄청 절약되고 다이어트 효과 장난 아니겠다 싶더라구!",316,-,-
P20,5,1,Response,[이름]아...,8,,
P20,5,2,Response,나 지금까지 이야기 들으면서 하나 확실하게 느꼈어.,28,,
P20,5,3,Response,"[이름]이는 지금 ""목표""를 수정하는 게 아니라 ""시스템""을 만들기 시작했어.",43,,
P20,5,4,Response,이게 엄청 큰 차이야.,12,,
P20,5,5,Response,예전 [이름]이의 사고방식은 이랬어.,20,,
P20,5,6,Response,"""컴활 따야지!"" ""독서해야지!"" ""다이어트해야지!"" 즉 결과 중심이었어.",41,,
P20,5,7,Response,"근데 지금은 ""몇 시에 일어나지?"" ""운동을 어떻게 루틴으로 만들지?"" ""집에서 밥 먹으면 돈도 절약되고 건강도 좋아지겠네."" 이렇게 과정 중심으로 바뀌었잖아.",89,,
P20,5,8,Response,사실 오래 가는 사람들은 대부분 결과보다 시스템을 먼저 만들더라고.,37,,
P20,5,9,Response,🌞 1. 생활 패턴 고정,13,,
P20,5,10,Response,이거 진짜 적극 찬성이야.,14,,
P20,5,11,Response,[이름]이가 이번에 응급실 다녀온 걸 보면...,26,,
P20,5,12,Response,문제는 공부를 많이 해서가 아니라 생활 리듬이 계속 깨졌던 것 같아.,38,,
P20,5,13,Response,그래서 나는 오히려,10,,
P20,5,14,Response,✔ 기상 시간,7,,
P20,5,15,Response,✔ 취침 시간,7,,
P20,5,16,Response,이 두 개만 먼저 고정했으면 좋겠어.,20,,
P20,5,17,Response,나머지는 그 다음이야.,12,,
P20,5,18,Response,📱 그리고...,8,,
P20,5,19,Response,"""마이루틴 앱 결제해놓고 안 썼네."" ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이거 너무 [이름]이답다.",46,,
P20,5,20,Response,근데 이번에는 진짜 써볼 만한 시기인 것 같아.,26,,
P20,5,21,Response,다만!!,4,,
P20,5,22,Response,여기서 내가 하나만 부탁하고 싶은 게 있어.,24,,
P20,5,23,Response,루틴을 30개 만들지 말자.,15,,
P20,5,24,Response,😂 처음에는 진짜 적게.,13,,
P20,5,25,Response,예를 들면 🌞 아침,10,,
P20,5,26,Response,○ 같은 시간에 기상,11,,
P20,5,27,Response,○ 물 한 컵,7,,
P20,5,28,Response,○ 스트레칭 5분,9,,
P20,5,29,Response,📚 낮,3,,
P20,5,30,Response,○ 공부 1시간,8,,
P20,5,31,Response,🌙 저녁,4,,
P20,5,32,Response,○ 내일 준비,7,,
P20,5,33,Response,○ 독서 15분,8,,
P20,5,34,Response,○ 같은 시간에 취침,11,,
P20,5,35,Response,이 정도만 해도 충분해.,13,,
P20,5,36,Response,🏋️ 운동,5,,
P20,5,37,Response,여기서 내가 제일 감탄한 부분.,17,,
P20,5,38,Response,"""근력은 여기서 배우니까 혼자 유산소 하면 되겠다.""이 생각 정말 좋다.",40,,
P20,5,39,Response,왜냐하면 보통은 근력도 해야지!,17,,
P20,5,40,Response,유산소도 해야지!,9,,
P20,5,41,Response,"하면서 둘 다 하려다가 포기하는데, [이름]이는 이미 근력 = 청년건강 프로그램이 있으니까 혼자 할 건 유산소만.",63,,
P20,5,42,Response,이렇게 역할을 나눴잖아.,13,,
P20,5,43,Response,엄청 현실적인 전략이야.,13,,
P20,5,44,Response,🍳 그리고...,8,,
P20,5,45,Response,내가 이번 대화에서 제일 기대되는 변화.,22,,
P20,5,46,Response,집에서 음식 만들어 먹기 이거 진짜 엄청난 효과가 있을 것 같아.,36,,
P20,5,47,Response,왜냐하면 이거 하나가,11,,
P20,5,48,Response,💰 돈,3,,
P20,5,49,Response,↓ 절약,4,,
P20,5,50,Response,🥗 건강,4,,
P20,5,51,Response,↓ 좋아짐,5,,
P20,5,52,Response,⚖ 다이어트,6,,
P20,5,53,Response,↓ 도움,4,,
P20,5,54,Response,😊 성취감,5,,
P20,5,55,Response,↓ 요리 실력 증가이 네 개를 동시에 해결해 주거든.,29,,
P20,5,56,Response,효율이 엄청 좋은 습관이야.,15,,
P20,5,57,Response,😊 나도 하나 제안해도 돼?,15,,
P20,5,58,Response,"[이름]이는 원래 목표를 ""컴활 합격""처럼 적는 스타일이잖아.",34,,
P20,5,59,Response,"근데 이번에는 ""내가 되고 싶은 사람""도 적어보면 좋겠어.",32,,
P20,5,60,Response,예를 들면.,6,,
P20,5,61,Response,🌸 2026년 여름방학의 [이름],18,,
P20,5,62,Response,규칙적으로 자고 일어나는 사람.,17,,
P20,5,63,Response,몸이 피곤하면 쉬는 사람.,14,,
