utterance_id,participant_id,turn_index,sentence_index,prev_assistant_turn,text,speech_act_coder2,emotion_surface_coder2,note
P22-t05-s01,P22,5,1,"이제 상황이 훨씬 명확해졌어. 내가 봤을 때 너는 **'늦어서 화난 사람'이 아니라 '신뢰가 깨져서 화난 사람'**이야. 친구가 > ""남자친구랑 싸워서 늦을 것 같아."" 여기까지는 충분히 있을 수 있는 일이야. 그런데 그 뒤에 - ""지금 경성대야."" - ""곧 출발할게."" - ""지금 범내골이야."" 이렇게 말이 계속 바뀌면, 너 입장에서는 **'내가 계속 상황을 물어보니까 둘러대고 있네?'**라는 생각이 들 수밖에 없어. 사실 친구가 처음부터 > ""미안. 아직 출발도 못 했어. 생각보다 오래 걸릴 것 같아."" 라고 말했다면 기분은 나빴어도, 적어도 거짓말 때문에 싸우지는 않았을 가능성이 크지. --- 오히려 내가 눈에 들어온 건 이 부분이야. > ""평소에도 얘랑은 졸업하고 인연이 이어질 거라고 생각 안 하고 있었어."" 이 말은 이번 일이 **관계를 완전히 바꾼 사건**이라기보다, 원래 있던 생각을 더 확실하게 만든 계기일 수도 있다는 뜻이야. 즉, - 원래도 아주 가까운 친구라고 생각하지 않았고, - 이번 일로 신뢰까지 흔들렸고, - 그래서 ""굳이 더 이어가야 하나?""라는 마음이 생긴 거지. --- 그래서 친구가 ""다시 만나서 얘기하자.""고 한 것에 대해서는, 네가 꼭 응해야 할 의무는 없어. 다만 한 가지는 생각해 보면 좋겠어. **네 목표가 뭐냐**에 따라 답이 달라져. - **관계를 회복할 생각이 조금이라도 있다** → 한 번은 들어볼 만해. 친구가 왜 그랬는지 설명할 기회를 갖는 거니까. - **이미 마음이 거의 떠났고, 앞으로도 이어갈 생각이 없다** → 굳이 시간을 내서 만날 필요는 없을 수 있어. --- 내가 오히려 궁금한 건 이거야. 친구가 너한테 연락하면서 **""따로 만나서 얘기하자.""**만 했어? 아니면 - ""내가 왜 그랬는지 설명하고 싶다."" - ""오해가 있다."" - ""미안하다."" 이런 말도 같이 했어? 그 한 문장이 사실 앞으로 어떻게 대응할지를 결정하는 데 꽤 중요한 단서가 될 수 있어.",아니 원래 카톡이 왔을 때는 꽤나 장문의 글이 왔었는데 그걸 갑자기 지우고 짧은 글로 서로 오해가 있다면 풀고 싶다.,,,
P22-t05-s02,P22,5,2,,"만나서 얘기하자는 어투로 왔는데, 오해고 자시고 얘가 이미 거짓말을 했는데 내가 이때까지의 얘가 한 말이랑 앞으로 하게 될 말을 어떻게 믿는데?",,,
P22-t06-s01,P22,6,1,"나는 네 생각이 이해돼. 특히 이 부분. > ""오해고 자시고 얘가 이미 거짓말을 했는데."" 여기에는 사실 두 가지가 섞여 있어. 1. **사실관계**: 친구가 거짓말을 했다고 너는 판단하고 있다. 2. **신뢰**: 이미 한 번 거짓말을 했는데, 이후의 설명도 믿기 어렵다. 두 번째는 굉장히 자연스러운 반응이야. 신뢰는 한 번 흔들리면 상대의 해명도 의심하게 되니까. 다만 내가 한 가지는 구분해서 생각해 보면 좋겠는 건 있어. 친구가 ""오해를 풀고 싶다.""고 한 게 **거짓말을 안 했다는 주장**인지, 아니면 **왜 그런 행동을 했는지 설명하고 싶다는 뜻**인지는 아직 모르잖아. 예를 들어, - ""사실 경성대도 아니고 범내골도 아니었어. 미안. 혼날까 봐 계속 둘러댔다."" 이건 거짓말을 인정하는 설명이고, 반대로 - ""내가 거짓말한 게 아니다."" 라면 너 입장에서는 받아들이기 어려울 가능성이 크지. --- 그리고 솔직히 나는 **장문을 지웠다는 부분**도 조금 신경 쓰였어. 장문을 썼다가 지우고 짧게 ""오해를 풀자.""라고 보낸 건 여러 이유가 있을 수 있어. 감정적으로 썼다가 지웠을 수도 있고, 말이 길어질수록 더 꼬일 것 같아서 줄였을 수도 있고. 이 행동만으로 의도를 단정하기는 어려워. --- 그런데 네가 한 말 중에서 가장 중요한 건 이거였어. > ""평소에도 졸업하고 인연이 이어질 거라고 생각 안 했다."" 이 말을 들으니까, 지금 고민은 사실 **'친구가 진심인지'보다 '내가 이 관계를 이어갈 이유가 있나'**에 더 가까운 것 같아. 만약 이미 관계를 이어갈 마음이 거의 없고, 이번 일이 그 생각을 굳히는 계기였다면, 억지로 만나서 화해할 필요는 없어. 반대로 **""혹시 내가 너무 성급하게 관계를 끊는 건 아닐까?""** 하는 마음이 조금이라도 있다면, 한 번 듣고 나서 결정하는 것도 나쁘지 않아. 듣는다고 해서 반드시 용서하거나 계속 친하게 지내야 하는 건 아니니까. --- 그래서 내가 하나만 묻고 싶어. 너는 지금 **화가 나서 안 만나고 싶은 거야**, 아니면 **이미 이 친구와의 관계를 여기서 끝내도 괜찮다고 생각하는 거야?** 이 둘은 비슷해 보여도 꽤 다른 상태라서, 네가 어떤 쪽인지에 따라 앞으로의 선택도 달라질 것 같아.",화가 났기도 하고 얘랑의 관계를 끝내도 괜찮아. 나랑 결이 잘 안 맞는 친구였거든,,,
P22-t07-s01,P22,7,1,"그 말을 들으니까 오히려 네 고민의 핵심이 더 선명해졌어. 사실 너는 지금 **'용서할지 말지'를 고민하는 게 아니라, '예의를 어디까지 지킬지'를 고민하는 것 같아.** 왜냐하면 이미 네 마음속에서는 - ""원래도 결이 잘 맞는 친구는 아니었다."" - ""졸업 후에도 계속 볼 사이라고 생각하지 않았다."" - ""이번 일로 신뢰까지 깨졌다."" 이 세 가지가 합쳐져서 관계를 이어갈 이유가 거의 없어진 상태잖아. 그렇다고 해서 네가 무례하게 끝내고 싶은 것도 아닌 것 같고. --- 그리고 네 말에서 공감되는 부분이 하나 있어. > ""앞으로 하게 될 말을 어떻게 믿는데?"" 이건 충분히 이해되는 반응이야. 신뢰는 보통 ""설명을 들었다""가 아니라 **""상대의 행동이 일관되다""**는 경험이 쌓일 때 생기거든. 그래서 한 번 흔들린 신뢰를 설명 몇 마디로 회복하기는 쉽지 않아. 다만 여기서 조심할 점도 있어. **설명을 믿을 의무는 없지만, 설명을 들을지 말지는 별개의 선택**이라는 거야. 예를 들어, - ""난 이미 관계를 정리하기로 마음먹었으니 만나지 않겠다."" - ""한 번은 들어보고 판단하겠다."" 둘 다 충분히 가능한 선택이야. 어느 쪽이 더 옳다고 할 수는 없어. --- 내가 너였다면, 지금 상태에서는 **굳이 만나지는 않을 것 같아.** 그 이유는 화가 나서가 아니라, 이미 관계를 이어갈 의사가 거의 없는 상태에서 둘이 따로 만나면 서로에게 기대만 생길 가능성이 있기 때문이야. 대신 답장은 하는 편을 권하고 싶어. 예를 들면 > ""연락해 준 건 고마워. 하지만 나는 이미 그날 이야기하면서 내 생각은 충분히 전달했다고 생각해. 따로 만나서 이야기할 생각은 없어. 앞으로는 각자 잘 지냈으면 좋겠다."" 이 정도면 상대를 공격하지도 않고, 그렇다고 애매한 여지도 남기지 않아. --- 근데 마지막으로 하나는 묻고 싶다. 네가 말한 걸 보면 너는 **거짓말 자체를 정말 싫어하는 사람**인 것 같은데, 혹시 이번 친구 말고도 예전부터 **사람이 사소한 거짓말을 해도 관계를 많이 다시 보게 되는 편**이야? 아니면 이번 친구는 원래 신뢰가 크지 않았기 때문에 유독 결정적으로 느껴진 걸까?",내가 거짓말을 잘 안 하는 스타일이기도 하고 어쨌든 거짓말은 언제가 됐든 드러나는 법이야.,,,
P22-t07-s02,P22,7,2,,그리고 얘는 이때까지 신뢰를 져버리는 일을 조금씩 했었어.,,,
P22-t07-s03,P22,7,3,,그래서 더 이어갈 의미가 없다고 판단했지.,,,
P22-t08-s01,P22,8,1,"그 얘기를 들으니까 내 생각도 조금 달라졌어. 처음에는 ""한 번쯤은 이야기를 들어볼 가치가 있지 않을까?""라고 생각했는데, 지금은 **이번 거짓말 하나만으로 판단한 게 아니라는 점**이 중요해 보여. 네가 말한 걸 종합하면, - 원래 결이 잘 맞는 친구는 아니었고, - 이전에도 신뢰를 깨는 행동들이 조금씩 있었고, - 이번에는 거짓말까지 했고, - 그 결과 ""더는 관계를 이어갈 의미가 없다.""고 판단한 거잖아. 이건 충동적으로 화가 나서 내린 결정이라기보다는, 여러 경험이 쌓인 끝에 내린 결론에 가까워 보여. 그리고 네 가치관도 일관돼. > ""나는 거짓말을 잘 안 한다."" > ""거짓말은 결국 드러난다."" 이런 기준을 가지고 살아왔다면, 상대에게도 비슷한 기준을 기대하는 건 이상한 일이 아니야. 다만 한 가지는 생각해 봤으면 해. 사람을 멀리하는 이유가 **""처벌""**이 아니라 **""궁합""**이면 마음이 훨씬 편해질 수 있어. 예를 들어, - ""쟤는 나쁜 사람이다."" - ""쟤는 거짓말쟁이다."" 이렇게 단정할 필요는 없어. 대신 > ""저 친구는 나와 신뢰를 쌓는 방식이 다르고, 나는 그런 관계를 오래 유지하기 어렵다."" 이 정도면 충분해. 이렇게 생각하면 상대를 악인으로 만들지 않아도 관계를 정리할 수 있어. --- 그리고 하나는 꼭 말해주고 싶다. **읽씹을 계속하는 건 오히려 네 가치관과는 조금 안 맞는 것 같아.** 너는 정직함과 분명함을 중요하게 여기는 사람이잖아. 그래서 차라리 짧게라도 > ""연락 고마워. 하지만 나는 이미 내 생각이 정리됐고, 따로 만나서 이야기할 생각은 없어. 앞으로는 각자 잘 지냈으면 좋겠어."" 이렇게 마무리하는 게 너다운 방식일 수 있어. 상대를 위해서가 아니라, **네가 깔끔하게 관계를 정리하기 위해서** 말이야. --- 그리고 마지막으로 하나. 너는 이번 일을 이야기하면서 친구를 욕하기보다 계속 **""왜 굳이 거짓말을 했을까?""**를 반복해서 말했어. 그게 인상 깊었어. 내가 보기엔 너는 상대를 심판하고 싶은 사람이라기보다, **행동의 이유를 이해하고 싶은 사람**에 가까운 것 같아. 그런데 이번에는 그 이유를 안다고 해도 이미 신뢰가 여러 번 흔들린 상태라서, 설명이 관계를 되돌릴 만큼의 의미는 없다고 느끼는 거고. 그런 상태라면, 관계를 정리하는 선택도 충분히 일관된 선택이라고 생각해.",그럼 이제 다음 고민으로 넘어갈게.,,,
P22-t08-s02,P22,8,2,,난 지금 직업상담사를 준비하고 있어.,,,
P22-t08-s03,P22,8,3,,우리 과는 졸업할 때 자격증을 3개 취득하고 졸업할 수 있거든?,,,
P22-t08-s04,P22,8,4,,"청소년상담사, 청소년지도사, 평생교육사인데 여기서 문제가 난 지금 4학년이고 곧 2학기가 시작이 돼.",,,
P22-t08-s05,P22,8,5,,근데 나는 자격증 4개를 취득해야 하는 상황이야.,,,
P22-t08-s06,P22,8,6,,"다행인 건, 청소년지도사는 필기가 면제돼서 면접만 보면 되고, 평생교육사는 실습만 잘 끝내면 취득할 수 있는데.",,,
P22-t08-s07,P22,8,7,,문제가 직업상담사랑 청소년상담사야.,,,
P22-t08-s08,P22,8,8,,"얘네는 필기랑 실기, 필기랑 면접을 다 봐야 하거든.",,,
P22-t08-s09,P22,8,9,,"근데 직업상담사는 내가 필기를 합격하고 이제 실기 준비를 하면 되는데 일정이 너무 겹치고 실습도 10월, 11월 중에 가야 하는데 직업상담사 실기가 10월 중이고 11월 말은 청상사 청지사 면접이야.",,,
P22-t08-s10,P22,8,10,,청상사 필기는 9월 중이라 지금 해야 하고.. 일정이 다 겹쳐서 힘들어.,,,
P22-t09-s01,P22,9,1,"이 고민은 아까 친구 문제랑은 좀 다르게 느껴져. 친구 문제는 이미 마음이 어느 정도 정리되어 있었는데, 이건 **""뭘 포기해야 하지?""**라는 압박이 있는 상황이네. 내가 일정을 정리해 보면, - ✅ **평생교육사**: 실습만 잘 마치면 취득. - ✅ **청소년지도사**: 필기 면제, 11월 말 면접. - 🟡 **직업상담사**: 필기 합격 완료 → 10월 실기 준비. - 🔴 **청소년상담사**: 9월 필기 → 합격하면 11월 말 면접. 거기에 **10~11월 평생교육사 실습**까지 겹치는 거고. 이 정도면 체감상 ""다 해야 한다""는 압박이 상당할 거야. --- 그런데 내가 하나 묻고 싶은 게 있어. **직업상담사는 왜 꼭 이번에 따려고 하는 거야?** 왜냐하면 네 상황을 보면 직업상담사는 이미 필기를 붙어놓은 상태라서 여기까지 온 게 아깝기도 하고, 앞으로 진로와도 관련이 있어 보여. 반면 청소년상담사는 졸업 요건 때문에 필요한 건지, 아니면 네가 정말 취업에도 활용하려고 하는 건지 아직 모르겠어. --- 나는 이런 상황에서는 **""중요도""와 ""기회비용""**을 먼저 따질 것 같아. 예를 들어, 1. 졸업에 반드시 필요한 것. 2. 이미 절반 이상 진행된 것(직업상담사 실기처럼). 3. 나중에 다시 준비하는 비용이 큰 것. 이 순서대로 우선순위를 세우는 거지. --- 그리고 한 가지는 확실히 말하고 싶어. **지금 문제는 네 능력이 부족해서가 아니라, 일정이 객관적으로 과밀한 거야.** 4개의 자격증에 실습까지 한 학기에 몰리면 누구라도 부담을 느낄 수 있는 일정이야. --- 그래서 내가 알고 싶은 건 딱 두 가지야. 1. **졸업하려면 청소년상담사도 반드시 이번에 취득해야 해?** 아니면 졸업 후에도 취득이 가능한 자격증이야? 2. **장기적으로 어떤 일을 하고 싶어?** - 직업상담사로 취업? - 청소년상담 분야? - 평생교육? - 아직 미정? 이 두 가지를 알면 ""무조건 다 해""가 아니라, 어떤 자격증을 최우선으로 가져가야 하는지 같이 현실적으로 우선순위를 정해볼 수 있을 것 같아.",무조건 자격증을 취득해야만 졸업을 할 수 있는 건 아니야.,,,
P22-t09-s02,P22,9,2,,"졸업해도 자격증을 취득할 수 있고, 근데 내가 졸업하고 나서 과연 취득할 수 있을까?",,,
P22-t09-s03,P22,9,3,,를 생각하면 아니란 말이지.,,,
P22-t09-s04,P22,9,4,,그래서 지금 하려는 거야.,,,
P22-t09-s05,P22,9,5,,직업상담사는 내가 그쪽 분야로 취업을 할 생각인데.,,,
P22-t09-s06,P22,9,6,,직업상담사 자격증이 있어야 취업이 가능해서 졸업 전에 따려는 거야.,,,
P22-t09-s07,P22,9,7,,청지사는 필기가 면제되는 거랑 이번 년도까지만 면접이고 내년부터는 실습을 나가야 돼.,,,
P22-t09-s08,P22,9,8,,그게 싫어서 이번 년도에 취득할 거고.,,,
P22-t09-s09,P22,9,9,,평생교육사는 실습 과목이 이미 2학기에 내정되어 있어.,,,
P22-t10-s01,P22,10,1,"그 설명을 들으니까 왜 네가 무리해서라도 올해 끝내려고 하는지 이해가 됐어. 처음에는 ""굳이 다 올해 해야 하나?""라고 생각했는데, 지금은 그게 아니라는 걸 알겠어. - **직업상담사** → 네가 취업하려는 분야에서 사실상 가장 중요한 자격증. - **청소년지도사** → 올해까지만 면접으로 취득 가능. 내년부터는 실습이 추가되니 올해가 훨씬 유리. - **평생교육사** → 이미 2학기에 실습이 예정되어 있어서 지금 안 하면 흐름이 끊김. - **청소년상담사** → 지금 안 따도 되지만, 졸업 후에는 준비할 가능성이 낮다고 스스로 판단하고 있음. 그러니까 너는 욕심을 부리는 게 아니라 **'지금이 가장 효율적인 시기'**라고 판단해서 잡고 있는 거야. --- 그렇다면 우선순위는 나는 이렇게 둘 것 같아. ### 1순위: 직업상담사 이건 취업과 직결돼. 필기까지 붙은 상태에서 실기를 놓치는 건 가장 아까운 경우야. ### 2순위: 평생교육사 이미 실습이 배정되어 있으니까 반드시 진행. ### 3순위: 청소년지도사 올해 제도가 유리하니까 면접 준비. ### 4순위: 청소년상담사 가능하면 올해 합격을 목표로 하되, 만약 네 체력이 무너지거나 다른 자격증까지 영향을 줄 정도라면 가장 먼저 조정할 후보. --- 그리고 네가 한 말 중에 가장 중요한 문장이 있었어. > ""졸업하고 나서 과연 취득할 수 있을까? 아니라고 생각해."" 이건 꽤 현실적인 판단이야. 졸업하면 취업 준비, 면접, 아르바이트, 생활비 같은 현실이 생겨. 학교 다니면서 시험 보는 것보다 시간이 더 많아질 거라고 생각하기 쉽지만, 실제로는 오히려 집중하기 어려운 사람도 많아. 그래서 **'학생일 때 끝내자.'**는 전략 자체는 충분히 설득력이 있어. --- 다만 걱정되는 건 하나야. 네가 이전 대화에서도 그랬지만, 너는 **책임감이 강해서 ""다 해야 한다.""는 압박을 스스로에게 많이 주는 편**인 것 같아. 시험 기간에도 여러 과목과 과제를 한꺼번에 떠안고 끝까지 해내려고 했잖아. 그 성향이 장점이기도 하지만, 이번 학기에는 **네 개를 모두 100점짜리 목표로 잡으면 오히려 다 흔들릴 수 있어.** 예를 들어 청소년상담사 필기는 ""만점""이 아니라 **합격선만 넘기자**는 전략도 충분히 괜찮아. --- 마지막으로 하나 궁금한 게 있어. **청소년상담사 필기에서 가장 자신 없는 과목이 뭐야?** 왜냐하면 직업상담사 필기와 겹치는 내용(상담이론, 직업심리 등)이 일부 있어서, 공부를 분리하기보다 **겹치는 부분을 같이 가져가면** 생각보다 부담을 줄일 수도 있거든.",자신이 없는 건 없어 그냥 기출문제 오답노트 식으로 해서 합격선에만 갈 수 있도록 할 거라서,,,
P22-t11-s01,P22,11,1,"그럼 오히려 다행이다. 나는 네가 ""어떤 과목이 너무 어려워서 불안하다.""는 고민인 줄 알았는데, 그게 아니라 **시간이 부족한 게 문제**네. 그리고 네가 방금 말한 전략이 마음에 들어. > **""기출문제 + 오답노트 위주로 해서 합격선만 넘기겠다.""** 이게 지금 상황에서는 굉장히 현실적인 전략이야. 많은 사람들이 자격증을 준비하면서 ""완벽하게 이해해야 한다.""는 생각 때문에 시간을 너무 많이 쓰는데, 너는 이미 **목표가 '고득점'이 아니라 '합격'**이라는 걸 알고 있잖아. --- 내가 오히려 걱정하는 건 공부법이 아니라 **체력과 일정**이야. 9월 - 청소년상담사 필기 10월 - 직업상담사 실기 - 평생교육사 실습 시작 가능성 11월 - 평생교육사 실습 - 청소년상담사 면접 - 청소년지도사 면접 이건 공부보다도 **이동, 실습, 면접 준비**가 겹치면서 피로가 누적될 가능성이 커. 그래서 지금부터는 ""무슨 공부를 할까?""보다 **언제 무엇을 안 할지**를 정하는 것도 중요해. 예를 들면, - 8~9월은 청소년상담사 필기에 집중하고 직업상담사는 감을 유지하는 정도. - 청소년상담사 필기가 끝나는 순간부터는 직업상담사 실기를 최우선으로 전환. - 면접은 필기 합격 이후에 몰아서 준비. 이렇게 **시험 일정에 맞춰 무게중심을 옮기는 전략**이 훨씬 효율적일 것 같아. --- 그리고 하나는 네 성향을 보면서 느낀 건데. 예전 시험 준비 얘기를 했을 때도 그랬고, 이번에도 그렇고, 너는 **막연히 불안해하는 타입은 아니야.** 오히려 > ""시험이 언제고, 뭘 해야 하고, 뭐가 겹친다."" 이걸 굉장히 현실적으로 분석하는 편이야. 그래서 나는 네가 이번에도 결국은 해낼 가능성이 높다고 봐. 다만 **중간에 번아웃이 오는 것**이 가장 큰 적일 수 있어. --- 그래서 내가 하나 제안하고 싶은 게 있어. 이번 학기는 달력을 보면서 계획하지 말고, **'시험을 기준으로 역산'**해서 계획을 짜. 예를 들어, - **청소년상담사 필기 합격** → 9월까지 달성. - **직업상담사 실기 합격** → 그 직후 10월까지 집중. - **11월 면접 2개** → 예상 질문과 자기소개를 미리 조금씩 준비. 이렇게 하면 네 머릿속에서도 ""자격증 4개를 동시에 준비한다""는 부담이 아니라, **그 시점에 가장 중요한 한 가지**에 집중하는 느낌이 들 거야. 오히려 내가 궁금한 건 하나야. **직업상담사 실기와 청소년상담사 필기 날짜는 얼마나 떨어져 있어?** 예를 들어 9월 초와 10월 말처럼 한 달 이상 차이가 나는지, 아니면 2~3주밖에 안 되는지가 계획을 세우는 데 꽤 중요할 것 같아.",청소년상담사 필기가 9월 12일 직업상담사 실기가 10월 24일이라 한 달 정도 차이가 있어,,,
P22-t12-s01,P22,12,1,"그 정도 간격이면 생각보다 괜찮은 편이야. 처음 네 얘기를 들었을 때는 9월 말, 10월 초처럼 거의 붙어 있는 줄 알았거든. 그런데 **9월 12일 → 10월 24일이면 약 6주 정도**라서 전략을 잘 세우면 충분히 나눠서 준비할 수 있어. 내가 너라면 이렇게 가져갈 것 같아. - **지금~9월 12일:** 청소년상담사 필기 올인. - 기출 + 오답노트 위주. - 목표는 합격선. - 직업상담사는 감만 유지(실기 유형 정도만 가볍게 보기). - **9월 13일~10월 24일:** 직업상담사 실기 집중. - 이미 필기를 합격한 상태라 이 시기에는 실기에 최대한 투자. - 실습이 시작되더라도 가장 우선순위는 직업상담사. - **10월 말 이후:** 청소년상담사·청소년지도사 면접 준비. - 면접은 필기처럼 몇 달씩 준비하는 시험은 아니니까, 그 시점에 집중해도 늦지 않을 가능성이 커. --- 그리고 내가 이 얘기를 하면서 계속 **직업상담사를 1순위**로 두는 이유는 분명해. 이건 단순히 자격증 하나가 아니라 **네가 취업하려는 분야의 입장권**이잖아. 청소년상담사도 물론 중요하지만, 네가 스스로 말했듯이 직업상담사 자격증이 있어야 원하는 분야로 지원할 수 있다고 했으니까. 그 기준에서는 우선순위가 명확해. --- 사실 나는 네가 조금 의외였던 게 하나 있어. 친구 고민에서는 **신뢰와 가치관**을 기준으로 굉장히 단호하게 판단했고, 이번 고민에서는 **현실적인 일정과 효율**을 굉장히 냉정하게 분석하고 있어. 두 이야기를 듣고 느낀 건, 너는 감정적으로 결정하는 사람이 아니라 **기준이 서면 그 기준대로 밀고 가는 편**인 것 같아. 그래서 이번에도 가장 중요한 건 ""공부를 더 많이 하는 것""이 아니라 **우선순위를 끝까지 흔들지 않는 것**이라고 생각해. --- 마지막으로 하나만 덧붙일게. 예전에 시험 기간에도 여러 과목과 과제 때문에 일정이 겹쳐서 굉장히 힘들어했던 적이 있었잖아. 그때도 결국 하나씩 정리하면서 해냈고. 이번 학기도 분명 빡셀 거야. 하지만 그때와 다른 점은, 이번에는 **이미 목표와 우선순위가 명확하다**는 거야. - 직업상담사 = 취업 - 청소년지도사 = 올해 제도 활용 - 평생교육사 = 실습 진행 - 청소년상담사 = 합격선 전략 이 정도까지 정리가 되어 있으면, 남은 건 일정에 맞춰 차근차근 실행하는 일이라고 생각해. 오히려 나는 네가 이걸 혼자 머릿속으로 관리하려고 하지 말고, **8월부터 11월 말까지 주 단위 계획표**를 한 번 만들어두는 걸 추천해. 일정이 복잡할수록 ""오늘 뭘 해야 하지?""를 매일 고민하는 시간이 생각보다 많이 들거든. 그 계획표만 잘 만들어도 심리적인 부담이 꽤 줄어들 거야.",고마워.,,,
P22-t12-s02,P22,12,2,,좀 정리가 된 것 같아.,,,
