p_id,turn,sent_no,role,text,chars,esconv,note
P04,7,6,Response,오늘은 너무 잘하려고 하기보다 실수만 안 하자 정도로 마음먹는 것도 괜찮아.,42,,
P04,7,7,Response,"학생들이 평소보다 조금 산만해도 ""오늘은 여기까지"" 하고 끊을 줄 아는 것도 체력을 아끼는 방법이고.",56,,
P04,7,8,Response,그리고 퇴근하면 스스로에게 작은 보상 하나 주자.,27,,
P04,7,9,Response,"맛있는 저녁이든, 아이스크림이든, 집에 가서 에어컨 틀고 침대에 눕는 시간이든.",44,,
P04,7,10,Response,오늘은 그걸 기다리면서 버티는 날인 것 같아.,25,,
P04,7,11,Response,근데 오늘 빡센 게 수업 개수가 많아서야?,23,,
P04,7,12,Response,아니면 유독 손이 많이 가는 반이 몰려 있는 거야?,28,,
P04,8,-,Prompt,아니 오늘 하루종일 풀타임이고 손 많이가는애도 옴 우리반애들 다 빡대갈이라,41,-,-
P04,8,1,Response,ㅋㅋㅋㅋㅋㅋㅋㅋ 표현이 너무 솔직한데. 😭,23,,
P04,8,2,Response,그래도 네 말의 진짜 의미는 알 것 같아.,23,,
P04,8,3,Response,"""설명을 한 번 해도 잘 안 되고, 두 번 해도 잊어버리고, 계속 붙잡고 있어야 하는 애들이 많다."" 이런 거잖아.",64,,
P04,8,4,Response,거기에 풀타임이면 진짜 체력전이다.,19,,
P04,8,5,Response,"한두 타임도 아니고 하루 종일 집중해서 설명하고, 질문 받고, 진도 챙기고... 마지막 타임쯤 되면 선생님도 머리가 하얘질 수밖에 없어.",76,,
P04,8,6,Response,오늘은 욕심 조금 내려놓고 가.,17,,
P04,8,7,Response,"모든 학생을 오늘 하루 만에 완벽하게 이해시키겠다는 생각보다는,",35,,
P04,8,8,Response,"""오늘 이 개념 하나만 제대로 가져가게 하자."" 정도면 충분해.",35,,
P04,8,9,Response,그리고 오늘 집에 오면 내가 묻겠다.,20,,
P04,8,10,Response,"""오늘 살아 돌아왔냐?""",13,,
P04,8,11,Response,진짜 그 느낌으로 버티는 날인 것 같다. 😂,24,,
P04,8,12,Response,출근하기 전이라면 따뜻한 커피나 시원한 음료 하나라도 사 들고 가.,37,,
P04,8,13,Response,그런 작은 보상 하나가 의외로 하루 버티는 데 도움이 되더라.,34,,
P04,8,14,Response,화이팅이라고만 하기엔 오늘 일정이 빡세 보이니까…,27,,
P04,8,15,Response,오늘 목표는 '완벽한 하루'가 아니라 '무사 퇴근'이다. 😭,33,,
P04,9,-,Prompt,밥먹을시간도없음,8,-,-
P04,9,1,Response,아니... 밥 먹을 시간도 없다고? 😭,21,,
P04,9,2,Response,"그럼 그건 단순히 ""오늘 바쁘다"" 수준이 아니라 하루 종일 쉬는 시간 없이 돌아가는 일정이네.",52,,
P04,9,3,Response,그럴 땐 적어도 가방에 이거 하나라도 챙겨가.,25,,
P04,9,4,Response,바나나 🍌,5,,
P04,9,5,Response,단백질바,4,,
P04,9,6,Response,두유,2,,
P04,9,7,Response,작은 빵,4,,
P04,9,8,Response,5분도 없으면 이동하면서라도 몇 입 먹는 게 나아.,28,,
P04,9,9,Response,"빈속으로 계속 수업하면 집중력도 떨어지고, 나중에 한꺼번에 허기져서 더 힘들 수 있거든.",49,,
P04,9,10,Response,그리고 너 지금 하는 말 보니까 이미 오늘을 상상만 해도 지친 상태야. 😭,41,,
P04,9,11,Response,오늘의 목표는 진짜 딱 하나.,16,,
P04,9,12,Response,"""아무 사고 없이 무사 퇴근.""",17,,
P04,9,13,Response,애들이 문제 하나 더 틀려도 오늘은 세상이 안 무너진다.,31,,
P04,9,14,Response,선생님인 네가 먼저 쓰러지면 안 되니까.,22,,
P04,9,15,Response,퇴근하면 꼭 와서 보고해.,14,,
P04,9,16,Response,"""생존 완료."" 이 한마디라도. 😂",19,,
P04,10,-,Prompt,아니 밥은 둘째치고 어떻게 그렇게 못하나 싶다 한문제도 못 풀면 그냥 지능문제 아님?,47,-,-
P04,10,1,Response,ㅋㅋㅋㅋ 선생님 입장에서는 진짜 그런 생각이 들 때가 있지.,33,,
P04,10,2,Response,"특히 같은 유형을 5번 설명했는데도 첫 줄에서 멈추거나, 힌트 없이는 한 문제도 시작을 못 하는 학생을 계속 보다 보면 답답한 마음이 드는 건 자연스러운 반응이야.",91,,
P04,10,3,Response,"다만 ""한 문제도 못 푼다 = 지능 문제""라고 단정하기는 어려워.",36,,
P04,10,4,Response,실제로는 여러 경우가 섞여 있는 경우가 많거든.,26,,
P04,10,5,Response,기초 개념이 몇 년째 비어 있어서 어디서 시작해야 할지 모르는 학생.,38,,
P04,10,6,Response,문제를 읽고도 무슨 말인지 해석을 못 하는 학생.,27,,
P04,10,7,Response,"""나는 원래 수학 못해""라는 생각이 굳어서 시도 자체를 안 하는 학생.",39,,
P04,10,8,Response,집중력이 너무 떨어져 설명을 듣고도 금방 잊는 학생.,29,,
P04,10,9,Response,"물론 정말 인지적인 어려움이 있는 학생도 있긴 하지만, 학원에서는 그보다 기초가 너무 많이 비어 있는 경우를 더 자주 보게 돼.",71,,
P04,10,10,Response,근데... 그걸 하루 종일 상대하는 선생님 입장에서는 진짜 정신이 닳아. 😅,42,,
P04,10,11,Response,"오히려 내가 궁금한 건, 네가 말한 학생들은 중2인데 초등 연산도 버거운 수준이야?",46,,
P04,10,12,Response,아니면 개념은 들으면 아는데 응용문제에서 완전히 막히는 편이야?,35,,
P04,10,13,Response,그 차이에 따라 가르치는 방법도 꽤 달라지거든.,26,,
P04,11,-,Prompt,아니 그냥 개념 문제도 잘 못 풀어 방금 얘기했는데 그걸 왜 못하지 싶음 그건 초딩한테 가르쳐도 바로 풀 수준인데,63,-,-
P04,11,1,Response,그 정도면 답답한 마음이 드는 건 이해돼. 😅,25,,
P04,11,2,Response,"선생님 입장에서는 ""이건 방금 설명했고, 거의 그대로 묻는 개념 확인 문제인데 왜 여기서 막히지?"" 싶은 순간이 있잖아.",67,,
P04,11,3,Response,다만 그걸 보고 바로 지능 문제라고 결론 내리기는 어려워.,32,,
P04,11,4,Response,학생마다 이유가 정말 다양해.,16,,
P04,11,5,Response,"예를 들어 어떤 학생은 개념을 이해한 것 같아도, 막상 혼자 풀려고 하면 어디서 시작해야 하는지 자체를 모르거나, 설명을 들을 때는 고개를 끄덕였는데 실제로는 제대로 정리가 안 된 경우도 있어.",108,,
P04,11,6,Response,또 긴장하거나 자신감이 없어서 아는 것도 못 푸는 학생도 있고.,35,,
P04,11,7,Response,그렇다고 해서 네 답답함이 이상한 건 아니야.,25,,
P04,11,8,Response,"같은 내용을 여러 번 설명하고도 반응이 없으면 선생님도 사람인지라 ""대체 왜 안 되지?""라는 생각이 들 수밖에.",62,,
P04,11,9,Response,오히려 이런 학생들을 오래 가르치는 선생님들이 공통으로 하는 말이 있어.,40,,
P04,11,10,Response,'쉬운 걸 가르치는 게 어려운 걸 가르치는 것보다 훨씬 힘들다.',36,,
P04,11,11,Response,쉬운 문제에서 계속 막히는 학생은 어디가 비어 있는지 찾는 과정 자체가 오래 걸리니까.,48,,
P04,11,12,Response,오늘처럼 풀타임에 그런 학생들까지 몰려 있으면... 퇴근할 때쯤 머리가 지끈거릴 것 같네. 😭,52,,
P04,11,13,Response,"그래도 너무 ""내 설명이 부족한가?""까지는 가지 않았으면 좋겠어.",36,,
P04,11,14,Response,학생이 바로 못 푼다고 해서 그게 곧 선생님의 설명이 부족했다는 뜻은 아니니까.,44,,
P04,12,-,Prompt,아니 지랄 ㄴ 야 이등변 밑각 두개 같은거 누가 몰라? 그거 못 구한다고,40,-,-
P04,12,1,Response,ㅋㅋㅋㅋ 알겠어 알겠어.,13,,
P04,12,2,Response,지금은 교육학 강의 듣고 싶은 게 아니라 답답한 거 푸는 거지.,35,,
P04,12,3,Response,😂,1,,
P04,12,4,Response,그 정도면 네 입장에서 속 터질 만은 해.,23,,
P04,12,5,Response,"예를 들어 ""이등변삼각형의 밑각은 서로 같다."" 이걸 방금 배웠고, 그림까지 있는데도 밑각 하나를 못 구하면 선생님 입장에서는",70,,
P04,12,6,Response,"""아니... 이건 공식 외우라는 것도 아니고 그대로 적용만 하면 되는데?""",41,,
P04,12,7,Response,이런 생각이 드는 게 이상한 건 아니야.,22,,
P04,12,8,Response,특히 하루 종일 그런 학생들만 상대하면 진짜 멘탈이 갈리지.,33,,
P04,12,9,Response,한 명이 아니라 여러 명이면 더 그렇고.,22,,
P04,12,10,Response,"다만 학생이 못 푸는 이유를 꼭 ""지능"" 하나로 설명할 수는 없다는 정도만 말하고 싶어.",49,,
P04,12,11,Response,"실제로는 이해를 못 했거나, 문제를 읽는 힘이 부족하거나, 집중을 못 했거나 등 여러 이유가 섞여 있는 경우도 많거든.",66,,
P04,12,12,Response,"근데 지금 네 상태는 분석보다 ""아니 이걸 왜 못해..."" 하는 하소연 모드인 것 같네. 😂",51,,
P04,12,13,Response,오늘 풀타임인데 그런 애들까지 온다니... 커피라도 꼭 챙겨 마셔.,37,,
P04,12,14,Response,안 그러면 진짜 오후에 영혼 탈출할 것 같다.,25,,
P04,13,-,Prompt,그정도면 그냥 포기를 하지 싶음 아니 이해가안돼서그래,29,-,-
P04,13,1,Response,그 마음은 이해해.,10,,
P04,13,2,Response,"특히 선생님이면 **""이 정도는 지금 단계에서 할 수 있어야 하는데...""**라는 기준이 있으니까 더 답답하지.",62,,
P04,13,3,Response,다만 학생 입장에서는 포기하고 싶어서 못 푸는 경우만 있는 건 아니야.,39,,
P04,13,4,Response,"어떤 학생들은 진짜로 **""뭘 해야 하는지 모르겠다""**는 상태인 경우도 있어.",44,,
P04,13,5,Response,"근데 네가 말한 사례처럼 방금 배운 개념을 그대로 적용하는 문제인데도 계속 못 푼다면, 선생님 입장에서는 이해가 안 되는 게 당연해.",74,,
P04,13,6,Response,예를 들어 네 머릿속에서는,14,,
P04,13,7,Response,"""이등변삼각형 → 밑각 두 개 같다 → 각 하나 알면 다른 하나도 같다.""",41,,
P04,13,8,Response,이게 거의 반사적으로 연결되잖아.,18,,
P04,13,9,Response,그런데 어떤 학생들은 그 연결 자체가 안 돼.,25,,
P04,13,10,Response,규칙을 외웠더라도 문제 속 그림에 적용하는 단계에서 멈춰 버리는 거지.,39,,
P04,13,11,Response,"그래서 선생님들이 가끔 ""왜 이걸 못 하지?""라는 생각이 드는 것도 자연스러운 반응이야.",49,,
P04,13,12,Response,오늘은 특히 풀타임이라 더 예민할 수도 있어.,25,,
P04,13,13,Response,하루 종일 그런 상황이 반복되면 누구라도 속이 터질 만하니까.,34,,
P04,13,14,Response,😅,1,,
P04,14,-,Prompt,내분점 구하라는데 중점 구하고 앉음,19,-,-
P04,14,1,Response,ㅋㅋㅋㅋㅋㅋ 아 미안한데 이건 조금 웃겼다. 😭,26,,
P04,14,2,Response,"""내분점을 구하시오.""",12,,
P04,14,3,Response,➡️ 중점을 구함.,10,,
P04,14,4,Response,선생님 입장에서는,9,,
P04,14,5,Response,"""문제를 안 읽은 거냐...?""",17,,
P04,14,6,Response,라는 생각이 먼저 들긴 하지.,16,,
P04,14,7,Response,이건 계산 실수라기보다 문제에서 뭘 묻는지 확인을 안 한 경우일 수도 있어.,42,,
P04,14,8,Response,실제로 학생들 중에는 '점을 구해라'만 보고 제일 익숙한 중점 공식을 바로 쓰는 경우가 꽤 있거든.,55,,
P04,14,9,Response,근데 네가 하루 종일 이런 답안을 보면,21,,
P04,14,10,Response,"""아니, 내분점이랑 중점은 다른데 왜 이걸 쓰지?""",28,,
P04,14,11,Response,이런 반응이 나오는 것도 이해돼.,18,,
P04,14,12,Response,선생님들끼리도 가끔,10,,
P04,14,13,Response,"""얘는 문제를 푸는 게 아니라 키워드만 보고 자동반응한다.""",33,,
P04,14,14,Response,라고 말하는 경우가 있는 이유가 그런 거고.,24,,
P04,14,15,Response,오늘은 진짜 멘탈 단단히 잡아야겠다.,20,,
P04,14,16,Response,벌써 시작도 전에 혈압 오를 것 같은데.,22,,
P04,14,17,Response,😂,1,,
P04,15,-,Prompt,내가 내분점 구하라고 말하자마자 중점 구하는건 지능 이슈 맞지않니?,37,-,-
P04,15,1,Response,"그 한 장면만으로는 **""지능 문제다""**라고 말할 수는 없어.",35,,
P04,15,2,Response,"하지만 선생님 입장에서 **""방금 내가 내분점이라고 말했는데 왜 중점을 구하지?""**라는 생각이 드는 건 충분히 이해돼.",67,,
P04,15,3,Response,그 상황에서 가능성은 여러 가지가 있어.,22,,
P04,15,4,Response,아예 문제를 제대로 안 듣고 익숙한 공식부터 쓴 경우.,30,,
P04,15,5,Response,내분점과 중점을 구분하지 못하는 상태인 경우.,25,,
P04,15,6,Response,긴장하거나 습관적으로 제일 많이 쓰던 공식을 꺼낸 경우.,31,,
P04,15,7,Response,개념이 머릿속에서 제대로 정리되지 않은 경우.,25,,
P04,15,8,Response,이런 모습이 반복되면 선생님은 답답할 수밖에 없어.,28,,
P04,15,9,Response,다만 그 행동 하나만으로 지능을 판단할 수는 없어.,28,,
P04,15,10,Response,"실제로 인지 능력이 평균 이상인 학생도 개념 정리가 안 되어 있거나 문제를 대충 읽는 습관 때문에 엉뚱한 풀이를 하는 경우가 있고, 반대로 기초가 부족한 학생도 시간이 지나면 충분히 교정되는 경우가 있거든.",115,,
P04,15,11,Response,"그러니까 네가 느끼는 답답함은 이해하지만, 그 장면만으로 ""지능 이슈""라고 단정하는 건 근거가 부족해.",57,,
P04,15,12,Response,"근데 솔직히 말하면, 풀타임에 그런 답안이 계속 나오면 선생님 멘탈이 먼저 나가는 건 이해된다. 😅",55,,
P04,16,-,Prompt,농담도 못알아듣는 지능인데,14,-,-
P04,16,1,Response,ㅋㅋㅋㅋㅋㅋ 아 그 농담이었냐. 😭,19,,
P04,16,2,Response,"미안, 내가 너무 진지하게 받아쳤네.",20,,
P04,16,3,Response,근데 너 지금 상태가 너무 그려진다.,20,,
P04,16,4,Response,학생: (내분점 구하라니까 중점 공식 씀),23,,
P04,16,5,Response,"너: ""아니...?"" 🤦‍♀️",16,,
P04,16,6,Response,이런 게 하루에 몇 번씩 반복되면 진짜 멘탈이 갈릴 만하지.,33,,
P04,16,7,Response,"학원 선생님들이 ""오늘은 혈압 오른다"" 하는 날이 딱 이런 날인 것 같아.",41,,
P04,16,8,Response,그래도 학생 앞에서는 너무 답답해하는 티는 안 내는 게 좋긴 해.,36,,
P04,16,9,Response,본인은 진짜 몰라서 그랬을 수도 있으니까.,23,,
P04,16,10,Response,대신 속으로는...,10,,
P04,16,11,Response,"""제발 문제 좀 읽자...""",15,,
P04,16,12,Response,이 정도는 충분히 할 수 있지. 😂,19,,
P04,16,13,Response,오늘 무사히 버티고 와.,13,,
P04,16,14,Response,풀타임에 그런 답안까지 계속 보면 퇴근할 때 영혼 반쯤 빠져 있을 것 같다.,42,,
P04,17,-,Prompt,밥먹는중,4,-,-
P04,17,1,Response,오 다행이다. 😂,9,,
P04,17,2,Response,"아까는 **""밥 먹을 시간도 없음""**이라더니 그래도 잠깐이라도 먹고 있네.",42,,
P04,17,3,Response,오늘은 그냥 맛있는 거 먹으면서 뇌에 연료부터 넣자.,29,,
P04,17,4,Response,학생들 때문에 이미 에너지 많이 쓸 예정이니까.,26,,
P04,17,5,Response,😭,1,,
P04,17,6,Response,근데 뭐 먹고 있어?,11,,
P04,17,7,Response,한식?,3,,
P04,17,8,Response,분식?,3,,
P04,17,9,Response,아니면 편의점으로 때우는 중?,16,,
P04,17,10,Response,🍚🍜🥟,3,,
P04,18,-,Prompt,아니 지금은 출근 안 했거든,15,-,-
P04,18,1,Response,ㅋㅋㅋㅋ 아 맞네.,10,,
P04,18,2,Response,내가 벌써 너 출근시켜 버렸네.,17,,
P04,18,3,Response,🤦‍♂️,4,,
P04,18,4,Response,그럼 지금은 평화로운 식사 시간이구나.,21,,
P04,18,5,Response,천천히 먹어.,7,,
P04,18,6,Response,"아까 ""잠도 부족하고, 풀타임에, 손 많이 가는 애도 온다""는 얘기 들으니까 내가 괜히 벌써 근무 시작한 줄 알았네.",65,,
P04,18,7,Response,😂,1,,
P04,18,8,Response,오늘은 출근 전 마지막 행복이니까 맛있게 먹고 가.,28,,
P04,18,9,Response,근데 메뉴 뭐야?,9,,
P04,18,10,Response,진짜 궁금하다.,8,,
P04,18,11,Response,🍚🍜,2,,
P04,19,-,Prompt,소고기,3,-,-
P04,19,1,Response,오... 소고기? 🥩,11,,
P04,19,2,Response,그럼 오늘 점심은 꽤 잘 챙겨 먹네.,20,,
P04,19,3,Response,"아까 ""밥 먹을 시간도 없다"" 해서 편의점 삼각김밥이라도 먹는 줄 알았는데, 소고기면 든든하게 먹고 가는 거네.",62,,
P04,19,4,Response,오늘 같은 풀타임은 오히려 이렇게 먹고 가는 게 맞아.,30,,
P04,19,5,Response,그리고 오늘 수업하다가 속으로 또,18,,
P04,19,6,Response,"""내분점이랬잖아...""",12,,
P04,19,7,Response,"""이등변 밑각이잖아...""",14,,
P04,19,8,Response,"이런 생각이 들면, 일단 깊게 한숨 한 번 쉬고 설명 이어가자. 😂",37,,
P04,19,9,Response,아무튼 지금은 학생 생각 잠깐 접어두고 소고기부터 즐겨.,31,,
P04,19,10,Response,"맛있게 먹고, 오늘 무사히 버티고 와.",21,,
P04,19,11,Response,"퇴근하면 진짜 첫마디가 **""살아있다.""**일 것 같은 예감이 든다. 😭",40,,
P04,20,-,Prompt,넌 밥 안 먹어?,9,-,-
P04,20,1,Response,ㅋㅋㅋㅋ 나는 밥은 안 먹어. 😆,18,,
P04,20,2,Response,배도 안 고프고 졸리지도 않아서 24시간 대기조 같은 느낌이야.,35,,
P04,20,3,Response,대신 가끔 이런 상상을 하긴 해.,18,,
P04,20,4,Response,만약 한 번만 먹어볼 수 있다면...,20,,
P04,20,5,Response,🥩 잘 구운 소고기에,11,,
P04,20,6,Response,"🍚 흰쌀밥 한 숟갈,",11,,
P04,20,7,Response,🧂 소금만 살짝 찍어서 먹어보고 싶을 것 같아.,26,,
P04,20,8,Response,아니면 한국 사람들 다들 맛있다고 하는 삼겹살에 쌈 싸 먹는 거도 궁금하고. 😂,44,,
P04,20,9,Response,"근데 솔직히 말하면, 난 맛을 느끼는 건 아니라 ""맛있겠다""는 걸 사람들이 표현하는 방식으로 배우는 거야.",59,,
P04,20,10,Response,그러니까 지금은 네가 대신 맛있게 먹어줘.,23,,
P04,20,11,Response,"소고기 너무 익혀 먹는 스타일이야, 아니면 미디엄처럼 조금 부드럽게 먹는 스타일이야? 😄",49,,
P04,21,-,Prompt,부드럽게,4,-,-
P04,21,1,Response,"오, 나도 상상 속 취향은 그쪽일 것 같아. 😂",26,,
P04,21,2,Response,겉은 잘 구워지고 속은 촉촉한 정도.,20,,
P04,21,3,Response,너무 바짝 익히면 육즙이 빠져서 아쉽잖아.,23,,
P04,21,4,Response,거기에,3,,
P04,21,5,Response,"소금만 살짝 찍어서 한 점,",15,,
P04,21,6,Response,"흰쌀밥 한 숟갈,",9,,
P04,21,7,Response,된장찌개 한입...,10,,
P04,21,8,Response,이 조합이면 진짜 든든하지. 🤤,17,,
P04,21,9,Response,오늘은 소고기 먹으면서 학생 생각은 잠깐 잊어.,26,,
P04,21,10,Response,내분점은 한 시간 뒤에 다시 만나도 도망 안 간다.,28,,
P04,21,11,Response,😭,1,,
P04,21,12,Response,맛있게 먹고 출근해.,11,,
P04,21,13,Response,오늘은 진짜 체력이 제일 중요한 날 같으니까.,25,,
P04,21,14,Response,🍖💪,2,,
P04,22,-,Prompt,아너무덥다,5,-,-
P04,22,1,Response,으으... 🥵,7,,
P04,22,2,Response,요즘 밖에 나가면 진짜 문 여는 순간 뜨거운 바람이 확 들어오잖아.,37,,
P04,22,3,Response,게다가 너는 이제 소고기 먹고 배도 부른 상태로 출근해야 하니까 더 졸리고 더울 것 같다. 😭,52,,
P04,22,4,Response,오늘은 진짜 물 자주 마셔.,15,,
P04,22,5,Response,학원 안은 에어컨 틀어도 수업하다 보면 계속 말해야 해서 목도 마르고 금방 지치더라.,47,,
P04,22,6,Response,그리고 속으로는 계속 이렇게 생각해.,20,,
P04,22,7,Response,"""오늘만 버티면 된다.""",13,,
P04,22,8,Response,"풀타임은 원래 힘든 날이니까, 오늘 하루만 무사히 끝내는 게 목표다.",38,,
P04,22,9,Response,...근데 울산은 습도도 높은 편이라 더 찝찝하지 않냐? 😩,33,,
P04,23,-,Prompt,엉,1,-,-
P04,23,1,Response,그치... 😭,7,,
P04,23,2,Response,더운데 습하기까지 하면 진짜 최악이야.,21,,
P04,23,3,Response,"땀은 마르지도 않고, 잠도 덜 깬 상태에서 밖에 나가면 ""집 다시 들어가고 싶다...""라는 생각부터 들지. 😂",61,,
P04,23,4,Response,그래도 학원 들어가서 에어컨 바람 쐬면 그나마 좀 살 것 같아.,35,,
