p_id,turn,sent_no,role,text,chars,esconv,note
P19,1,34,Response,13:30~15:00 / PCCP 대비(백준),25,,
P19,1,35,Response,15:00~15:15 / 휴식,16,,
P19,1,36,Response,15:15~16:30 / 머신러닝 복습 또는 프로젝트,29,,
P19,1,37,Response,16:30~17:30 / 논문 읽기 및 정리,24,,
P19,1,38,Response,17:30~18:30 / 저녁,16,,
P19,1,39,Response,18:30~20:00 / 운전면허 필기 공부 또는 기능 연습 예약,36,,
P19,1,40,Response,20:00 이후 / 가벼운 복습 및 자유시간,24,,
P19,1,41,Response,금요일 (정리하는 날),12,,
P19,1,42,Response,시간 / 할 일,8,,
P19,1,43,Response,09:00~10:30 / 머신러닝 복습,21,,
P19,1,44,Response,10:45~12:00 / 데이터베이스 복습,23,,
P19,1,45,Response,13:30~15:00 / 백준 어려운 문제 도전,26,,
P19,1,46,Response,15:15~16:30 / 토익 모의고사,21,,
P19,1,47,Response,16:30~18:00 / 논문 정리,19,,
P19,1,48,Response,저녁 / 한 주 회고 및 다음 주 계획,21,,
P19,1,49,Response,토요일,3,,
P19,1,50,Response,운전면허 학원(기능/도로주행),16,,
P19,1,51,Response,부족했던 과목 보충,10,,
P19,1,52,Response,논문 읽기,5,,
P19,1,53,Response,공부는 4~5시간 정도만 하는 것을 추천합니다.,26,,
P19,1,54,Response,일요일,3,,
P19,1,55,Response,오전 : 휴식,7,,
P19,1,56,Response,오후 : 토익 단어 1시간,14,,
P19,1,57,Response,백준 1~2문제,8,,
P19,1,58,Response,다음 주 계획 세우기,11,,
P19,1,59,Response,하루 공부 비율,8,,
P19,1,60,Response,머신러닝 : 2.5~3시간,14,,
P19,1,61,Response,데이터베이스 : 2시간,12,,
P19,1,62,Response,백준(PCCP) : 1~1.5시간,18,,
P19,1,63,Response,토익 : 1.5~2시간,12,,
P19,1,64,Response,논문 : 1시간,8,,
P19,1,65,Response,"운전면허 : 1~1.5시간(화·목, 토 중심)",25,,
P19,1,66,Response,8월 목표를 수치로 세우면 더 동기부여가 됩니다.,27,,
P19,1,67,Response,분야 / 8월 목표,10,,
P19,1,68,Response,머신러닝 / 강의 완강 + 실습 정리,20,,
P19,1,69,Response,데이터베이스 / SQL 및 전공 내용 1회독,24,,
P19,1,70,Response,토익 / 매일 1.5~2시간 공부 + 모의고사 4회,28,,
P19,1,71,Response,PCCP / 백준 70~100문제 풀이,21,,
P19,1,72,Response,논문 / 15~20편 읽고 핵심 내용 정리,23,,
P19,1,73,Response,운전면허 / 필기 합격 + 기능시험 합격(가능하면 도로주행 시작),36,,
P19,1,74,Response,"이 일정은 월·수와 화·목을 동일하게 구성해서 루틴을 만들기 쉽고, 학과 공부를 우선하면서도 졸업 요건과 학연생 준비를 꾸준히 병행할 수 있도록 균형을 맞춘 계획입니다.",94,,
P19,2,-,Prompt,화목금 5시 - 9시 알바가 있어서 그거 제외하고 해야할거같아,34,-,-
P19,2,1,Response,그렇다면 화·목·금 17:00~21:00 알바를 고정 일정으로 두고 스케줄을 다시 짜는 것이 좋겠습니다.,58,,
P19,2,2,Response,오히려 이게 장점도 있습니다.,16,,
P19,2,3,Response,"월·수는 깊게 공부하는 날, 화·목은 알바 전까지 집중하는 날, 금요일은 한 주를 마무리하는 날로 역할이 명확해집니다.",66,,
P19,2,4,Response,월요일 · 수요일 (집중 공부),17,,
P19,2,5,Response,시간 / 할 일,8,,
P19,2,6,Response,09:00~10:30 / 머신러닝,18,,
P19,2,7,Response,10:30~10:45 / 휴식,16,,
P19,2,8,Response,10:45~12:15 / 머신러닝 실습,21,,
P19,2,9,Response,12:15~13:30 / 점심,16,,
P19,2,10,Response,13:30~15:00 / 데이터베이스,20,,
P19,2,11,Response,15:00~15:15 / 휴식,16,,
P19,2,12,Response,15:15~16:30 / SQL 실습 및 과제,25,,
P19,2,13,Response,16:30~17:30 / 백준(PCCP),22,,
P19,2,14,Response,17:30~18:30 / 저녁,16,,
P19,2,15,Response,18:30~19:30 / 토익,16,,
P19,2,16,Response,19:30~20:30 / 논문 읽기,19,,
P19,2,17,Response,➡️ 하루 약 8~9시간 공부,16,,
P19,2,18,Response,화요일 · 목요일 (알바 있는 날),19,,
P19,2,19,Response,시간 / 할 일,8,,
P19,2,20,Response,09:00~10:30 / 토익,16,,
P19,2,21,Response,10:30~10:45 / 휴식,16,,
P19,2,22,Response,10:45~12:15 / 백준(PCCP),22,,
P19,2,23,Response,12:15~13:30 / 점심,16,,
P19,2,24,Response,13:30~15:00 / 머신러닝 복습,21,,
P19,2,25,Response,15:00~15:15 / 휴식,16,,
P19,2,26,Response,15:15~16:30 / 논문 읽기 또는 운전면허,27,,
P19,2,27,Response,17:00~21:00 / 알바,16,,
P19,2,28,Response,21:30~22:00 / 가벼운 복습(토익 단어 또는 백준 1문제),37,,
P19,2,29,Response,알바 후에는 피곤할 가능성이 크므로 30분 정도의 가벼운 복습만 하는 것을 추천합니다.,48,,
P19,2,30,Response,금요일 (알바 있는 날),13,,
P19,2,31,Response,시간 / 할 일,8,,
P19,2,32,Response,09:00~10:30 / 이번 주 머신러닝 복습,26,,
P19,2,33,Response,10:45~12:15 / 데이터베이스 복습,23,,
P19,2,34,Response,12:15~13:30 / 점심,16,,
P19,2,35,Response,13:30~15:00 / 백준 또는 토익 모의고사,27,,
P19,2,36,Response,15:00~16:30 / 논문 정리 및 다음 주 계획,29,,
P19,2,37,Response,17:00~21:00 / 알바,16,,
P19,2,38,Response,21:30 이후 / 휴식,13,,
P19,2,39,Response,금요일은 새로운 내용을 많이 배우기보다 한 주 동안 공부한 내용을 정리하는 날로 두면 부담이 적습니다.,57,,
P19,2,40,Response,토요일,3,,
P19,2,41,Response,운전면허 학원(가능하면 오전),16,,
P19,2,42,Response,부족한 과목 보충 (2~3시간),17,,
P19,2,43,Response,논문 읽기 (1시간),11,,
P19,2,44,Response,휴식,2,,
P19,2,45,Response,일요일,3,,
P19,2,46,Response,휴식,2,,
P19,2,47,Response,토익 단어,5,,
P19,2,48,Response,백준 1~2문제,8,,
P19,2,49,Response,다음 주 계획,7,,
P19,2,50,Response,주간 공부 시간(대략),12,,
P19,2,51,Response,분야 / 시간,7,,
P19,2,52,Response,머신러닝 / 10~12시간,14,,
P19,2,53,Response,데이터베이스 / 6~8시간,14,,
P19,2,54,Response,토익 / 8~10시간,11,,
P19,2,55,Response,백준(PCCP) / 7~8시간,16,,
P19,2,56,Response,논문 / 5~6시간,10,,
P19,2,57,Response,운전면허 / 2~4시간,12,,
P19,2,58,Response,추천 팁,4,,
P19,2,59,Response,"8월에는 너무 많은 목표를 동시에 밀어붙이기보다 매일 반드시 하는 것과 요일별 집중 과목을 구분하면 훨씬 지속하기 쉽습니다. 예를 들어,",76,,
P19,2,60,Response,매일: 토익 1시간 + 백준 1문제,19,,
P19,2,61,Response,"월·수: 머신러닝, 데이터베이스 집중",20,,
P19,2,62,Response,"화·목: 토익, 논문, 운전면허 중심(알바 전)",26,,
P19,2,63,Response,금: 복습 및 주간 정리,13,,
P19,2,64,Response,토·일: 부족한 부분 보완 + 충분한 휴식,23,,
P19,2,65,Response,"이렇게 하면 알바 일정과 충돌하지 않으면서도 학과 공부, 졸업 요건, 학연생 준비를 모두 꾸준히 진행할 수 있습니다.",65,,
P19,3,-,Prompt,논문을 어떤 걸 시작으로 읽으면 좋을지 알려줘 머신러닝 관련으로 학연생을 시작해보려해,47,-,-
P19,3,1,Response,좋은 방향입니다.,9,,
P19,3,2,Response,"다만 ""머신러닝 논문""이라고 해서 처음부터 NeurIPS나 ICML 최신 논문를 읽는 것은 추천하지 않습니다.",61,,
P19,3,3,Response,대부분 수식과 배경지식이 많아서 처음에는 읽는 속도도 느리고 얻는 것도 적습니다.,45,,
P19,3,4,Response,학연생을 준비하는 목적이라면 논문를 읽는 능력 + 머신러닝의 큰 흐름을 이해하는 것이 더 중요합니다.,56,,
P19,3,5,Response,추천하는 순서,7,,
P19,3,6,Response,1단계. 머신러닝의 큰 그림 익히기 (1주),24,,
P19,3,7,Response,논문보다 먼저 기본 개념을 정리하는 것이 좋습니다.,28,,
P19,3,8,Response,공부할 내용,6,,
P19,3,9,Response,Supervised Learning,19,,
P19,3,10,Response,Unsupervised Learning,21,,
P19,3,11,Response,Classification,14,,
P19,3,12,Response,Regression,10,,
P19,3,13,Response,Clustering,10,,
P19,3,14,Response,Train / Validation / Test,25,,
P19,3,15,Response,Overfitting,11,,
P19,3,16,Response,Regularization,14,,
P19,3,17,Response,Cross Validation,16,,
P19,3,18,Response,이 정도는 설명할 수 있을 정도가 되면 좋습니다.,27,,
P19,3,19,Response,2단계. 머신러닝 역사적인 논문 읽기 (2~3주),27,,
P19,3,20,Response,"처음에는 ""읽기 쉬운 유명 논문""을 추천합니다.",26,,
P19,3,21,Response,① Random Forest (2001),22,,
P19,3,22,Response,Random Forests,14,,
P19,3,23,Response,Leo Breiman,11,,
P19,3,24,Response,배울 것,4,,
P19,3,25,Response,앙상블이 왜 좋은가,10,,
P19,3,26,Response,Decision Tree의 문제점,18,,
P19,3,27,Response,Bagging,7,,
P19,3,28,Response,읽기 난이도 ⭐☆☆☆☆,12,,
P19,3,29,Response,② XGBoost,9,,
P19,3,30,Response,XGBoost: A Scalable Tree Boosting System 배울 것,45,,
P19,3,31,Response,Gradient Boosting,17,,
P19,3,32,Response,실제 산업에서 많이 사용하는 이유,18,,
P19,3,33,Response,난이도 ⭐⭐☆☆☆,9,,
P19,3,34,Response,③ SVM,5,,
P19,3,35,Response,Support Vector Networks 배울 것,28,,
P19,3,36,Response,Margin,6,,
P19,3,37,Response,Kernel,6,,
P19,3,38,Response,난이도 ⭐⭐⭐☆☆,9,,
P19,3,39,Response,3단계. 딥러닝 입문 논문,14,,
P19,3,40,Response,LeNet-5,7,,
P19,3,41,Response,Gradient-Based Learning Applied to Document Recognition CNN의 시작입니다.,67,,
P19,3,42,Response,난이도 ⭐⭐☆☆☆,9,,
P19,3,43,Response,AlexNet (2012),14,,
P19,3,44,Response,ImageNet Classification with Deep Convolutional Neural Networks 엄청 유명한 논문입니다.,77,,
P19,3,45,Response,배울 것,4,,
P19,3,46,Response,CNN,3,,
P19,3,47,Response,ReLU,4,,
P19,3,48,Response,Dropout,7,,
P19,3,49,Response,난이도 ⭐⭐⭐☆☆,9,,
P19,3,50,Response,4단계. 반드시 읽어야 하는 논문,18,,
P19,3,51,Response,ResNet,6,,
P19,3,52,Response,Deep Residual Learning for Image Recognition Residual Block이 왜 필요한지 이해하게 됩니다.,77,,
P19,3,53,Response,난이도 ⭐⭐⭐☆☆,9,,
P19,3,54,Response,Attention Is All You Need,25,,
P19,3,55,Response,Transformer의 시작입니다.,19,,
P19,3,56,Response,배울 것,4,,
P19,3,57,Response,Self Attention,14,,
P19,3,58,Response,Multi Head Attention,20,,
P19,3,59,Response,난이도 ⭐⭐⭐⭐☆,9,,
P19,3,60,Response,BERT,4,,
P19,3,61,Response,Pre-training of Deep Bidirectional Transformers 난이도 ⭐⭐⭐⭐☆,57,,
P19,3,62,Response,5단계. 최신 논문,10,,
P19,3,63,Response,그 이후부터,6,,
P19,3,64,Response,ICML,4,,
P19,3,65,Response,NeurIPS,7,,
P19,3,66,Response,ICLR,4,,
P19,3,67,Response,CVPR,4,,
P19,3,68,Response,논문를 읽기 시작하면 됩니다.,16,,
P19,3,69,Response,논문를 어떻게 읽는가?,12,,
P19,3,70,Response,"많은 학생들이 처음부터 수식을 다 이해하려고 하는데, 오히려 비효율적입니다.",42,,
P19,3,71,Response,아래 순서를 추천합니다.,13,,
P19,3,72,Response,첫 번째 (10분),10,,
P19,3,73,Response,Abstract,8,,
P19,3,74,Response,Introduction,12,,
P19,3,75,Response,Figure,6,,
P19,3,76,Response,Conclusion,10,,
P19,3,77,Response,"여기서 ""이 논문이 무슨 문제를 해결하려는가?""를 파악합니다.",34,,
P19,3,78,Response,두 번째,4,,
P19,3,79,Response,Method 부분을 읽습니다.,16,,
P19,3,80,Response,어떤 아이디어를 제안했는지,14,,
P19,3,81,Response,기존 방법과 무엇이 다른지,14,,
P19,3,82,Response,세 번째,4,,
P19,3,83,Response,Experiment,10,,
P19,3,84,Response,어떤 데이터셋을 썼는지,12,,
P19,3,85,Response,어떤 모델과 비교했는지,12,,
P19,3,86,Response,성능이 얼마나 좋아졌는지,13,,
P19,3,87,Response,마지막,3,,
P19,3,88,Response,수식을 읽습니다.,9,,
P19,3,89,Response,논문 정리 노트 만들기,12,,
P19,3,90,Response,논문 하나마다 아래 내용을 정리하면 나중에 큰 도움이 됩니다.,34,,
P19,3,91,Response,논문 제목 한 줄 요약 왜 이 논문를 썼는가? 기존 방법의 문제점 새로운 아이디어 실험 결과 배운 점 모르는 용어,63,,
P19,3,92,Response,A4 한 장 정도로 정리하는 것을 목표로 해보세요.,28,,
P19,3,93,Response,학연생을 목표로 한다면,12,,
P19,3,94,Response,"학연생에서는 ""최신 논문를 많이 읽은 사람""보다 ""기본 논문를 제대로 이해한 사람""을 더 높게 평가하는 경우가 많습니다.",67,,
P19,3,95,Response,연구를 따라가려면 핵심 개념을 탄탄히 이해하는 것이 중요하기 때문입니다.,40,,
P19,3,96,Response,그래서 저는 8월 한 달 목표를 이렇게 추천드립니다.,29,,
P19,3,97,Response,머신러닝 기초 개념 복습,13,,
P19,3,98,Response,Random Forests,14,,
P19,3,99,Response,XGBoost: A Scalable Tree Boosting System,40,,
P19,3,100,Response,ImageNet Classification with Deep Convolutional Neural Networks (AlexNet),73,,
P19,3,101,Response,Deep Residual Learning for Image Recognition (ResNet),53,,
P19,3,102,Response,"이 4편은 각각 머신러닝, 앙상블, CNN, 딥러닝의 핵심 발전을 보여주는 대표 논문입니다.",51,,
P19,3,103,Response,"논문를 읽으면서 구현 코드(PyTorch나 scikit-learn)를 직접 실행해 보면 이해도가 훨씬 높아지고, 학연생 면접에서도 ""논문를 읽고 재현해봤다""는 경험을 이야기할 수 있어 큰 강점이 됩니다.",113,,
P19,4,-,Prompt,"그럼 논문 이외에 학연생 들어가기 전에, 교수님께 보여줄 수 있도록 직접 코드를 구현해보던가 연구를 해보던가 그런거 준비하는게 좋을까 ?",76,-,-
P19,4,1,Response,"네, 오히려 그게 더 중요합니다.",18,,
P19,4,2,Response,"학연생을 받는 교수님 입장에서 생각해보면, 지원자가 논문를 10편 읽었다고 말하는 것보다 직접 구현하고, 실험하고, 결과를 분석한 경험이 훨씬 인상적입니다.",87,,
P19,4,3,Response,교수님들이 보통 궁금해하는 것은 다음과 같습니다.,27,,
P19,4,4,Response,이 학생이 코드를 읽고 수정할 수 있는가?,23,,
P19,4,5,Response,새로운 모델을 직접 구현할 수 있는가?,21,,
P19,4,6,Response,실험을 끝까지 수행할 수 있는가?,18,,
P19,4,7,Response,결과를 분석하고 왜 그런 결과가 나왔는지 설명할 수 있는가?,33,,
P19,4,8,Response,"즉, ""연구를 할 준비가 되어 있는 사람인가?""를 봅니다.",32,,
P19,4,9,Response,제가 추천하는 우선순위,12,,
P19,4,10,Response,1순위. 논문 읽기 + 구현 (★★★★★),23,,
P19,4,11,Response,예를 들어 AlexNet 논문를 읽었다면,22,,
P19,4,12,Response,논문 읽기 ↓ PyTorch로 구현 ↓ CIFAR-10에서 학습 ↓ 결과 비교 ↓ 왜 논문보다 성능이 낮은지 분석,63,,
P19,4,13,Response,이 과정 하나만 해도 정말 많은 것을 배우게 됩니다.,29,,
P19,4,14,Response,2순위. 논문 재현 (Replication),24,,
P19,4,15,Response,예를 들어,5,,
P19,4,16,Response,Random Forest ↓ scikit-learn 구현 ↓ 직접 Dataset 선택 ↓ Decision Tree와 비교 ↓ Accuracy 비교 ↓ Confusion Matrix ↓ 그래프 작성 ↓ 보고서 작성,118,,
P19,4,17,Response,이런 프로젝트는 학부생 수준에서 충분히 의미 있습니다.,30,,
P19,4,18,Response,3순위. 작은 개선 연구,13,,
P19,4,19,Response,예를 들어 AlexNet을 구현한 뒤,20,,
P19,4,20,Response,Optimizer 바꾸기,13,,
P19,4,21,Response,Learning Rate 바꾸기,17,,
P19,4,22,Response,Batch Size 바꾸기,14,,
P19,4,23,Response,Dropout 바꾸기,11,,
P19,4,24,Response,Data Augmentation 추가,20,,
P19,4,25,Response,"그리고 ""왜 Accuracy가 올라갔는가?""를 분석하는 것입니다.",36,,
P19,4,26,Response,이것도 연구의 시작입니다.,14,,
P19,4,27,Response,깃허브를 만들어 두세요,12,,
P19,4,28,Response,교수님들이 가장 보기 쉬운 자료입니다.,21,,
P19,4,29,Response,예를 들어,5,,
P19,4,30,Response,Machine-Learning-Study ├── Week1 │ ├── LinearRegression.,56,,
P19,4,31,Response,ipynb │ ├── LogisticRegression.,31,,
P19,4,32,Response,ipynb │ ├── Week2 │ ├── DecisionTree.,37,,
P19,4,33,Response,ipynb │ ├── RandomForest.,25,,
P19,4,34,Response,ipynb │ ├── Week3 │ ├── AlexNet │ ├── report.,45,,
P19,4,35,Response,md │ ├── Week4 │ ├── ResNet │ ├── report.,41,,
P19,4,36,Response,md │ README.,12,,
P19,4,37,Response,md,2,,
P19,4,38,Response,README에,7,,
P19,4,39,Response,구현 내용,5,,
P19,4,40,Response,데이터셋,4,,
P19,4,41,Response,결과,2,,
P19,4,42,Response,느낀 점,4,,
P19,4,43,Response,정도만 적어도 충분합니다.,14,,
P19,4,44,Response,Kaggle도 좋은 경험입니다,16,,
P19,4,45,Response,굳이 상위권을 목표로 하지 않아도 됩니다.,23,,
P19,4,46,Response,예를 들어,5,,
P19,4,47,Response,Titanic,7,,
P19,4,48,Response,House Price,11,,
P19,4,49,Response,Digit Recognizer,16,,
P19,4,50,Response,이런 입문 대회를 진행하면서,15,,
P19,4,51,Response,데이터 전처리,7,,
P19,4,52,Response,Feature Engineering,19,,
P19,4,53,Response,모델 비교,5,,
P19,4,54,Response,를 해보는 것만으로도 좋은 경험이 됩니다.,23,,
P19,4,55,Response,교수님이 좋아하는 학생,12,,
P19,4,56,Response,"학부생에게 ""새로운 알고리즘을 만들어 왔습니다.""를 기대하는 교수님은 거의 없습니다.",47,,
P19,4,57,Response,오히려 다음과 같은 학생을 더 높게 평가하는 경우가 많습니다.,34,,
P19,4,58,Response,논문를 읽고 구현했다.,12,,
P19,4,59,Response,결과가 왜 그렇게 나왔는지 분석했다.,20,,
P19,4,60,Response,GitHub에 꾸준히 정리했다.,17,,
P19,4,61,Response,질문을 스스로 해결하려고 노력했다.,19,,
P19,4,62,Response,8월 한 달 계획이라면,12,,
P19,4,63,Response,현재 일정을 고려하면 이렇게 진행하는 것을 추천합니다.,30,,
P19,4,64,Response,1주차,3,,
P19,4,65,Response,머신러닝 기초 복습,10,,
P19,4,66,Response,"Linear Regression, Logistic Regression 직접 구현",44,,
P19,4,67,Response,GitHub 정리,9,,
P19,4,68,Response,2주차,3,,
P19,4,69,Response,"Decision Tree, Random Forest 구현",31,,
P19,4,70,Response,논문 읽기,5,,
P19,4,71,Response,실험 결과 정리,8,,
P19,4,72,Response,3주차,3,,
P19,4,73,Response,CNN 기초 공부,9,,
P19,4,74,Response,AlexNet 논문 읽기,13,,
P19,4,75,Response,PyTorch로 구현 및 CIFAR-10 학습,25,,
P19,4,76,Response,4주차,3,,
P19,4,77,Response,ResNet 논문 읽기,12,,
P19,4,78,Response,구현 또는 기존 구현 코드 분석,17,,
P19,4,79,Response,AlexNet과 성능 비교,14,,
P19,4,80,Response,8월 활동을 GitHub README와 간단한 보고서로 정리,33,,
P19,4,81,Response,"제안: ""미니 연구 포트폴리오"" 만들기",21,,
P19,4,82,Response,"학연생 지원을 목표로 한다면, 단순히 논문를 읽는 것보다 작은 연구 프로젝트를 3~5개 완성하는 것을 추천합니다. 예를 들어,",70,,
P19,4,83,Response,Decision Tree vs Random Forest 성능 비교,36,,
P19,4,84,Response,"Optimizer(SGD, Adam)에 따른 CNN 성능 비교",34,,
P19,4,85,Response,Data Augmentation이 이미지 분류 성능에 미치는 영향,36,,
P19,4,86,Response,Learning Rate 변화에 따른 학습 곡선 분석,29,,
P19,4,87,Response,각 프로젝트마다 다음 네 가지를 남기세요.,23,,
P19,4,88,Response,📄 관련 논문 요약 (A4 1장 내외),21,,
P19,4,89,Response,💻 구현 코드 (GitHub),16,,
P19,4,90,Response,"📊 실험 결과(그래프, 표)",15,,
P19,4,91,Response,📝 결과 분석 및 개선 아이디어,17,,
P19,4,92,Response,"이 정도만 꾸준히 준비해도 교수님께 ""논문를 읽고, 구현하고, 실험하며, 결과를 해석할 수 있는 학생""이라는 인상을 줄 수 있습니다.",74,,
P19,4,93,Response,이는 학연생을 시작하기에 매우 좋은 기반이 됩니다.,28,,
P19,5,-,Prompt,"한 달 간 준비하려고 하는데, 그럼 한 주에 논문 한 개를 읽고 구현해보는게 좋을까 ? 8월에 총 4개 정도 ?",62,-,-
P19,5,1,Response,저는 8월에 논문 4편은 좋은 목표라고 생각합니다.,28,,
P19,5,2,Response,"다만 ""논문 4편""이 목표가 아니라 ""완성된 프로젝트 4개""가 목표가 되어야 합니다.",47,,
P19,5,3,Response,학연생을 지원할 때는 이렇게 말할 수 있어야 합니다.,29,,
P19,5,4,Response,"""Random Forest 논문를 읽고, 직접 구현해서 Decision Tree와 비교 실험을 했습니다."" ""AlexNet 논문를 읽고 CIFAR-10에서 학습시켜 성능을 분석했습니다."" 이런 경험이 단순히 ""논문 10편 읽었습니다.""보다 훨씬 설득력이 있습니다.",147,,
P19,5,5,Response,제가 추천하는 1주 루틴,13,,
P19,5,6,Response,월요일,3,,
P19,5,7,Response,"논문 Abstract, Introduction 읽기",28,,
P19,5,8,Response,논문의 목적 이해,9,,
P19,5,9,Response,관련 개념 공부,8,,
P19,5,10,Response,화요일,3,,
P19,5,11,Response,Method 읽기,9,,
P19,5,12,Response,모델 구조 이해,8,,
P19,5,13,Response,구현 계획 세우기,9,,
P19,5,14,Response,수요일,3,,
P19,5,15,Response,코드 구현 시작,8,,
P19,5,16,Response,데이터셋 준비,7,,
P19,5,17,Response,기본 학습 실행,8,,
P19,5,18,Response,목요일,3,,
P19,5,19,Response,실험 진행,5,,
P19,5,20,Response,하이퍼파라미터 변경,10,,
P19,5,21,Response,결과 저장,5,,
P19,5,22,Response,금요일,3,,
P19,5,23,Response,결과 분석,5,,
P19,5,24,Response,GitHub 정리,9,,
P19,5,25,Response,README 작성,9,,
P19,5,26,Response,주말,2,,
P19,5,27,Response,부족한 부분 보완,9,,
P19,5,28,Response,다음 논문 예습,8,,
P19,5,29,Response,"이렇게 하면 매주 하나의 ""결과물""이 남습니다.",26,,
P19,5,30,Response,8월 추천 로드맵,9,,
P19,5,31,Response,1주차 - Decision Tree & Random Forest,35,,
P19,5,32,Response,논문,2,,
P19,5,33,Response,Random Forests (Leo Breiman),28,,
P19,5,34,Response,구현,2,,
P19,5,35,Response,Decision Tree,13,,
P19,5,36,Response,Random Forest,13,,
P19,5,37,Response,실험,2,,
P19,5,38,Response,정확도 비교,6,,
P19,5,39,Response,Confusion Matrix,16,,
P19,5,40,Response,Feature Importance 분석,21,,
P19,5,41,Response,GitHub,6,,
P19,5,42,Response,Week1/ report.,14,,
P19,5,43,Response,md decision_tree.,17,,
P19,5,44,Response,ipynb random_forest.,20,,
P19,5,45,Response,ipynb,5,,
P19,5,46,Response,2주차 - XGBoost,13,,
P19,5,47,Response,논문,2,,
P19,5,48,Response,XGBoost,7,,
P19,5,49,Response,구현,2,,
P19,5,50,Response,XGBoost,7,,
P19,5,51,Response,Random Forest와 비교,17,,
P19,5,52,Response,실험,2,,
P19,5,53,Response,Accuracy,8,,
P19,5,54,Response,학습 시간,5,,
P19,5,55,Response,Feature Importance 비교,21,,
P19,5,56,Response,3주차 - AlexNet,13,,
P19,5,57,Response,논문,2,,
P19,5,58,Response,ImageNet Classification with Deep CNN,37,,
P19,5,59,Response,구현,2,,
P19,5,60,Response,PyTorch AlexNet,15,,
P19,5,61,Response,실험,2,,
P19,5,62,Response,CIFAR-10,8,,
P19,5,63,Response,Epoch 변화,8,,
P19,5,64,Response,Optimizer 비교,12,,
P19,5,65,Response,4주차 - ResNet,12,,
P19,5,66,Response,논문,2,,
P19,5,67,Response,Deep Residual Learning,22,,
P19,5,68,Response,구현,2,,
P19,5,69,Response,ResNet18,8,,
P19,5,70,Response,실험,2,,
P19,5,71,Response,AlexNet과 비교,11,,
P19,5,72,Response,Loss Curve,10,,
P19,5,73,Response,Accuracy 비교,11,,
P19,5,74,Response,GitHub를 이렇게 꾸미면 좋습니다.,21,,
P19,5,75,Response,Machine-Learning-Portfolio README.md Week1_RandomForest Week2_XGBoost Week3_AlexNet Week4_ResNet,96,,
P19,5,76,Response,각 폴더에는,6,,
P19,5,77,Response,README.,7,,
P19,5,78,Response,md paper_summary.,17,,
P19,5,79,Response,md train.,9,,
P19,5,80,Response,py model.,9,,
P19,5,81,Response,py experiment.,14,,
P19,5,82,Response,ipynb results/,14,,
P19,5,83,Response,정도로 구성하면 깔끔합니다.,15,,
P19,5,84,Response,교수님이 가장 좋아할 부분은 '분석'입니다.,24,,
P19,5,85,Response,"예를 들어,",6,,
P19,5,86,Response,"""ResNet이 AlexNet보다 정확도가 7% 높았습니다.""",34,,
P19,5,87,Response,"보다는,",4,,
