p_id,turn,sent_no,role,text,chars,esconv,note
P22,6,10,Response,"""앞으로 하게 될 말을 어떻게 믿는데?"" 이건 충분히 이해되는 반응이야.",40,,
P22,6,11,Response,"신뢰는 보통 ""설명을 들었다""가 아니라 ""상대의 행동이 일관되다""는 경험이 쌓일 때 생기거든.",52,,
P22,6,12,Response,그래서 한 번 흔들린 신뢰를 설명 몇 마디로 회복하기는 쉽지 않아.,37,,
P22,6,13,Response,다만 여기서 조심할 점도 있어.,17,,
P22,6,14,Response,"설명을 믿을 의무는 없지만, 설명을 들을지 말지는 별개의 선택이라는 거야.",41,,
P22,6,15,Response,"예를 들어,",6,,
P22,6,16,Response,"""난 이미 관계를 정리하기로 마음먹었으니 만나지 않겠다.""",32,,
P22,6,17,Response,"""한 번은 들어보고 판단하겠다.""",18,,
P22,6,18,Response,둘 다 충분히 가능한 선택이야.,17,,
P22,6,19,Response,어느 쪽이 더 옳다고 할 수는 없어.,20,,
P22,6,20,Response,"내가 너였다면, 지금 상태에서는 굳이 만나지는 않을 것 같아.",34,,
P22,6,21,Response,"그 이유는 화가 나서가 아니라, 이미 관계를 이어갈 의사가 거의 없는 상태에서 둘이 따로 만나면 서로에게 기대만 생길 가능성이 있기 때문이야.",79,,
P22,6,22,Response,대신 답장은 하는 편을 권하고 싶어.,20,,
P22,6,23,Response,"예를 들면 ""연락해 준 건 고마워. 하지만 나는 이미 그날 이야기하면서 내 생각은 충분히 전달했다고 생각해. 따로 만나서 이야기할 생각은 없어. 앞으로는 각자 잘 지냈으면 좋겠다.""이 정도면 상대를 공격하지도 않고, 그렇다고 애매한 여지도 남기지 않아.",141,,
P22,6,24,Response,근데 마지막으로 하나는 묻고 싶다.,19,,
P22,6,25,Response,"네가 말한 걸 보면 너는 거짓말 자체를 정말 싫어하는 사람인 것 같은데, 혹시 이번 친구 말고도 예전부터 사람이 사소한 거짓말을 해도 관계를 많이 다시 보게 되는 편이야?",95,,
P22,6,26,Response,아니면 이번 친구는 원래 신뢰가 크지 않았기 때문에 유독 결정적으로 느껴진 걸까?,45,,
P22,7,-,Prompt,내가 거짓말을 잘 안 하는 스타일이기도 하고 어쨌든 거짓말은 언제가 됐든 드러나는 법이야. 그리고 얘는 이때까지 신뢰를 져버리는 일을 조금씩 했었어. 그래서 더 이어갈 의미가 없다고 판단했지.,107,-,-
P22,7,1,Response,그 얘기를 들으니까 내 생각도 조금 달라졌어.,25,,
P22,7,2,Response,"처음에는 ""한 번쯤은 이야기를 들어볼 가치가 있지 않을까?""라고 생각했는데, 지금은 이번 거짓말 하나만으로 판단한 게 아니라는 점이 중요해 보여.",81,,
P22,7,3,Response,"네가 말한 걸 종합하면,",13,,
P22,7,4,Response,"원래 결이 잘 맞는 친구는 아니었고,",20,,
P22,7,5,Response,"이전에도 신뢰를 깨는 행동들이 조금씩 있었고,",25,,
P22,7,6,Response,"이번에는 거짓말까지 했고,",14,,
P22,7,7,Response,"그 결과 ""더는 관계를 이어갈 의미가 없다.""고 판단한 거잖아.",35,,
P22,7,8,Response,"이건 충동적으로 화가 나서 내린 결정이라기보다는, 여러 경험이 쌓인 끝에 내린 결론에 가까워 보여.",55,,
P22,7,9,Response,그리고 네 가치관도 일관돼.,15,,
P22,7,10,Response,"""나는 거짓말을 잘 안 한다."" ""거짓말은 결국 드러난다."" 이런 기준을 가지고 살아왔다면, 상대에게도 비슷한 기준을 기대하는 건 이상한 일이 아니야.",84,,
P22,7,11,Response,다만 한 가지는 생각해 봤으면 해.,19,,
P22,7,12,Response,"사람을 멀리하는 이유가 ""처벌""이 아니라 ""궁합""이면 마음이 훨씬 편해질 수 있어.",46,,
P22,7,13,Response,"예를 들어,",6,,
P22,7,14,Response,"""쟤는 나쁜 사람이다.""",13,,
P22,7,15,Response,"""쟤는 거짓말쟁이다.""",12,,
P22,7,16,Response,이렇게 단정할 필요는 없어.,15,,
P22,7,17,Response,"대신 ""저 친구는 나와 신뢰를 쌓는 방식이 다르고, 나는 그런 관계를 오래 유지하기 어렵다.""이 정도면 충분해.",62,,
P22,7,18,Response,이렇게 생각하면 상대를 악인으로 만들지 않아도 관계를 정리할 수 있어.,39,,
P22,7,19,Response,그리고 하나는 꼭 말해주고 싶다.,18,,
P22,7,20,Response,읽씹을 계속하는 건 오히려 네 가치관과는 조금 안 맞는 것 같아.,36,,
P22,7,21,Response,너는 정직함과 분명함을 중요하게 여기는 사람이잖아.,28,,
P22,7,22,Response,"그래서 차라리 짧게라도 ""연락 고마워. 하지만 나는 이미 내 생각이 정리됐고, 따로 만나서 이야기할 생각은 없어. 앞으로는 각자 잘 지냈으면 좋겠어."" 이렇게 마무리하는 게 너다운 방식일 수 있어.",110,,
P22,7,23,Response,"상대를 위해서가 아니라, 네가 깔끔하게 관계를 정리하기 위해서 말이야.",39,,
P22,7,24,Response,그리고 마지막으로 하나.,13,,
P22,7,25,Response,"너는 이번 일을 이야기하면서 친구를 욕하기보다 계속 ""왜 굳이 거짓말을 했을까?""를 반복해서 말했어.",56,,
P22,7,26,Response,그게 인상 깊었어.,10,,
P22,7,27,Response,"내가 보기엔 너는 상대를 심판하고 싶은 사람이라기보다, 행동의 이유를 이해하고 싶은 사람에 가까운 것 같아.",60,,
P22,7,28,Response,"그런데 이번에는 그 이유를 안다고 해도 이미 신뢰가 여러 번 흔들린 상태라서, 설명이 관계를 되돌릴 만큼의 의미는 없다고 느끼는 거고.",75,,
P22,7,29,Response,"그런 상태라면, 관계를 정리하는 선택도 충분히 일관된 선택이라고 생각해.",40,,
P22,8,-,Prompt,"그럼 이제 다음 고민으로 넘어갈게. 난 지금 직업상담사를 준비하고 있어. 우리 과는 졸업할 때 자격증을 3개 취득하고 졸업할 수 있거든? 청소년상담사, 청소년지도사, 평생교육사인데 여기서 문제가 난 지금 4학년이고 곧 2학기가 시작이 돼. 근데 나는 자격증 4개를 취득해야 하는 상황이야. 다행인 건, 청소년지도사는 필기가 면제돼서 면접만 보면 되고, 평생교육사는 실습만 잘 끝내면 취득할 수 있는데. 문제가 직업상담사랑 청소년상담사야. 얘네는 필기랑 실기, 필기랑 면접을 다 봐야 하거든. 근데 직업상담사는 내가 필기를 합격하고 이제 실기 준비를 하면 되는데 일정이 너무 겹치고 실습도 10월, 11월 중에 가야 하는데 직업상담사 실기가 10월 중이고 11월 말은 청상사 청지사 면접이야. 청상사 필기는 9월 중이라 지금 해야 하고.. 일정이 다 겹쳐서 힘들어.",427,-,-
P22,8,1,Response,이 고민은 아까 친구 문제랑은 좀 다르게 느껴져.,27,,
P22,8,2,Response,"친구 문제는 이미 마음이 어느 정도 정리되어 있었는데, 이건 ""뭘 포기해야 하지?""라는 압박이 있는 상황이네.",61,,
P22,8,3,Response,"내가 일정을 정리해 보면,",14,,
P22,8,4,Response,✅ 평생교육사: 실습만 잘 마치면 취득.,22,,
P22,8,5,Response,"✅ 청소년지도사: 필기 면제, 11월 말 면접.",26,,
P22,8,6,Response,🟡 직업상담사: 필기 합격 완료 → 10월 실기 준비.,30,,
P22,8,7,Response,🔴 청소년상담사: 9월 필기 → 합격하면 11월 말 면접.,32,,
P22,8,8,Response,거기에 10~11월 평생교육사 실습까지 겹치는 거고.,29,,
P22,8,9,Response,"이 정도면 체감상 ""다 해야 한다""는 압박이 상당할 거야.",32,,
P22,8,10,Response,그런데 내가 하나 묻고 싶은 게 있어.,21,,
P22,8,11,Response,직업상담사는 왜 꼭 이번에 따려고 하는 거야?,25,,
P22,8,12,Response,"왜냐하면 네 상황을 보면 직업상담사는 이미 필기를 붙어놓은 상태라서 여기까지 온 게 아깝기도 하고, 앞으로 진로와도 관련이 있어 보여.",75,,
P22,8,13,Response,"반면 청소년상담사는 졸업 요건 때문에 필요한 건지, 아니면 네가 정말 취업에도 활용하려고 하는 건지 아직 모르겠어.",64,,
P22,8,14,Response,"나는 이런 상황에서는 ""중요도""와 ""기회비용""을 먼저 따질 것 같아.",38,,
P22,8,15,Response,"예를 들어,",6,,
P22,8,16,Response,졸업에 반드시 필요한 것.,14,,
P22,8,17,Response,이미 절반 이상 진행된 것(직업상담사 실기처럼).,27,,
P22,8,18,Response,나중에 다시 준비하는 비용이 큰 것.,20,,
P22,8,19,Response,이 순서대로 우선순위를 세우는 거지.,20,,
P22,8,20,Response,그리고 한 가지는 확실히 말하고 싶어.,21,,
P22,8,21,Response,"지금 문제는 네 능력이 부족해서가 아니라, 일정이 객관적으로 과밀한 거야.",41,,
P22,8,22,Response,4개의 자격증에 실습까지 한 학기에 몰리면 누구라도 부담을 느낄 수 있는 일정이야.,46,,
P22,8,23,Response,그래서 내가 알고 싶은 건 딱 두 가지야.,23,,
P22,8,24,Response,졸업하려면 청소년상담사도 반드시 이번에 취득해야 해?,29,,
P22,8,25,Response,아니면 졸업 후에도 취득이 가능한 자격증이야?,25,,
P22,8,26,Response,장기적으로 어떤 일을 하고 싶어?,18,,
P22,8,27,Response,직업상담사로 취업?,10,,
P22,8,28,Response,청소년상담 분야?,9,,
P22,8,29,Response,평생교육?,5,,
P22,8,30,Response,아직 미정?,6,,
P22,8,31,Response,"이 두 가지를 알면 ""무조건 다 해""가 아니라, 어떤 자격증을 최우선으로 가져가야 하는지 같이 현실적으로 우선순위를 정해볼 수 있을 것 같아.",79,,
P22,9,-,Prompt,"무조건 자격증을 취득해야만 졸업을 할 수 있는 건 아니야. 졸업해도 자격증을 취득할 수 있고, 근데 내가 졸업하고 나서 과연 취득할 수 있을까?를 생각하면 아니란 말이지. 그래서 지금 하려는 거야. 직업상담사는 내가 그쪽 분야로 취업을 할 생각인데. 직업상담사 자격증이 있어야 취업이 가능해서 졸업 전에 따려는 거야. 청지사는 필기가 면제되는 거랑 이번 년도까지만 면접이고 내년부터는 실습을 나가야 돼. 그게 싫어서 이번 년도에 취득할 거고. 평생교육사는 실습 과목이 이미 2학기에 내정되어 있어.",278,-,-
P22,9,1,Response,그 설명을 들으니까 왜 네가 무리해서라도 올해 끝내려고 하는지 이해가 됐어.,42,,
P22,9,2,Response,"처음에는 ""굳이 다 올해 해야 하나?""라고 생각했는데, 지금은 그게 아니라는 걸 알겠어.",49,,
P22,9,3,Response,직업상담사 → 네가 취업하려는 분야에서 사실상 가장 중요한 자격증.,37,,
P22,9,4,Response,청소년지도사 → 올해까지만 면접으로 취득 가능.,26,,
P22,9,5,Response,내년부터는 실습이 추가되니 올해가 훨씬 유리.,25,,
P22,9,6,Response,평생교육사 → 이미 2학기에 실습이 예정되어 있어서 지금 안 하면 흐름이 끊김.,44,,
P22,9,7,Response,"청소년상담사 → 지금 안 따도 되지만, 졸업 후에는 준비할 가능성이 낮다고 스스로 판단하고 있음.",54,,
P22,9,8,Response,그러니까 너는 욕심을 부리는 게 아니라 '지금이 가장 효율적인 시기'라고 판단해서 잡고 있는 거야.,55,,
P22,9,9,Response,그렇다면 우선순위는 나는 이렇게 둘 것 같아.,25,,
P22,9,10,Response,1순위: 직업상담사,10,,
P22,9,11,Response,이건 취업과 직결돼.,11,,
P22,9,12,Response,필기까지 붙은 상태에서 실기를 놓치는 건 가장 아까운 경우야.,34,,
P22,9,13,Response,2순위: 평생교육사,10,,
P22,9,14,Response,이미 실습이 배정되어 있으니까 반드시 진행.,24,,
P22,9,15,Response,3순위: 청소년지도사,11,,
P22,9,16,Response,올해 제도가 유리하니까 면접 준비.,19,,
P22,9,17,Response,4순위: 청소년상담사,11,,
P22,9,18,Response,"가능하면 올해 합격을 목표로 하되, 만약 네 체력이 무너지거나 다른 자격증까지 영향을 줄 정도라면 가장 먼저 조정할 후보.",68,,
P22,9,19,Response,그리고 네가 한 말 중에 가장 중요한 문장이 있었어.,29,,
P22,9,20,Response,"""졸업하고 나서 과연 취득할 수 있을까? 아니라고 생각해."" 이건 꽤 현실적인 판단이야.",49,,
P22,9,21,Response,"졸업하면 취업 준비, 면접, 아르바이트, 생활비 같은 현실이 생겨.",37,,
P22,9,22,Response,"학교 다니면서 시험 보는 것보다 시간이 더 많아질 거라고 생각하기 쉽지만, 실제로는 오히려 집중하기 어려운 사람도 많아.",67,,
P22,9,23,Response,그래서 '학생일 때 끝내자.'는 전략 자체는 충분히 설득력이 있어.,37,,
P22,9,24,Response,다만 걱정되는 건 하나야.,14,,
P22,9,25,Response,"네가 이전 대화에서도 그랬지만, 너는 책임감이 강해서 ""다 해야 한다.""는 압박을 스스로에게 많이 주는 편인 것 같아.",66,,
P22,9,26,Response,시험 기간에도 여러 과목과 과제를 한꺼번에 떠안고 끝까지 해내려고 했잖아.,41,,
P22,9,27,Response,"그 성향이 장점이기도 하지만, 이번 학기에는 네 개를 모두 100점짜리 목표로 잡으면 오히려 다 흔들릴 수 있어.",63,,
P22,9,28,Response,"예를 들어 청소년상담사 필기는 ""만점""이 아니라 합격선만 넘기자는 전략도 충분히 괜찮아.",49,,
P22,9,29,Response,마지막으로 하나 궁금한 게 있어.,18,,
P22,9,30,Response,청소년상담사 필기에서 가장 자신 없는 과목이 뭐야?,28,,
P22,9,31,Response,"왜냐하면 직업상담사 필기와 겹치는 내용(상담이론, 직업심리 등)이 일부 있어서, 공부를 분리하기보다 겹치는 부분을 같이 가져가면 생각보다 부담을 줄일 수도 있거든.",91,,
P22,10,-,Prompt,자신이 없는 건 없어 그냥 기출문제 오답노트 식으로 해서 합격선에만 갈 수 있도록 할 거라서,51,-,-
P22,10,1,Response,그럼 오히려 다행이다.,12,,
P22,10,2,Response,"나는 네가 ""어떤 과목이 너무 어려워서 불안하다.""는 고민인 줄 알았는데, 그게 아니라 시간이 부족한 게 문제네.",63,,
P22,10,3,Response,그리고 네가 방금 말한 전략이 마음에 들어.,24,,
P22,10,4,Response,"""기출문제 + 오답노트 위주로 해서 합격선만 넘기겠다."" 이게 지금 상황에서는 굉장히 현실적인 전략이야.",58,,
P22,10,5,Response,"많은 사람들이 자격증을 준비하면서 ""완벽하게 이해해야 한다.""는 생각 때문에 시간을 너무 많이 쓰는데, 너는 이미 목표가 '고득점'이 아니라 '합격'이라는 걸 알고 있잖아.",96,,
P22,10,6,Response,내가 오히려 걱정하는 건 공부법이 아니라 체력과 일정이야.,32,,
P22,10,7,Response,9월,2,,
P22,10,8,Response,청소년상담사 필기,9,,
P22,10,9,Response,10월,3,,
P22,10,10,Response,직업상담사 실기,8,,
P22,10,11,Response,평생교육사 실습 시작 가능성,15,,
P22,10,12,Response,11월,3,,
P22,10,13,Response,평생교육사 실습,8,,
P22,10,14,Response,청소년상담사 면접,9,,
P22,10,15,Response,청소년지도사 면접,9,,
P22,10,16,Response,"이건 공부보다도 이동, 실습, 면접 준비가 겹치면서 피로가 누적될 가능성이 커.",44,,
P22,10,17,Response,"그래서 지금부터는 ""무슨 공부를 할까?""보다 언제 무엇을 안 할지를 정하는 것도 중요해.",49,,
P22,10,18,Response,"예를 들면,",6,,
P22,10,19,Response,8~9월은 청소년상담사 필기에 집중하고 직업상담사는 감을 유지하는 정도.,40,,
